OPEN,HIGH,LOW,CLOSE,Volume,Dividends,Stock Splits,CODES,DATES,POSITIONS,COST,ASSETS,PERCENTAGE
65.9000,66.5800,65.7500,66.1900,28301100,0.0000,0,QQQ,2013-06-28,1922.0000,108717.3500,126659.8000,1.1650
66.6400,67.1500,66.5400,66.6000,24942800,0.0000,0,QQQ,2013-07-01,1937.0000,109716.9500,129081.6800,1.1765
66.5700,67.0400,66.2700,66.6300,23067900,0.0000,0,QQQ,2013-07-02,1937.0000,109716.9500,128946.0900,1.1753
66.3900,67.2100,66.3300,66.9000,18847500,0.0000,0,QQQ,2013-07-03,1937.0000,109716.9500,128597.4300,1.1721
67.2800,67.4400,66.7400,67.4100,28795900,0.0000,0,QQQ,2013-07-05,1937.0000,109716.9500,130321.3600,1.1878
67.7600,67.7900,67.2200,67.4700,20558500,0.0000,0,QQQ,2013-07-08,1951.0000,110665.5900,132199.7600,1.1946
67.7900,68.0300,67.4700,67.8800,26108600,0.0000,0,QQQ,2013-07-09,1951.0000,110665.5900,132258.2900,1.1951
67.8200,68.3800,67.7800,68.2700,25598900,0.0000,0,QQQ,2013-07-10,1951.0000,110665.5900,132316.8200,1.1956
69.0100,69.6900,68.9600,69.6300,47768900,0.0000,0,QQQ,2013-07-11,1951.0000,110665.5900,134638.5100,1.2166
69.6800,69.9800,69.4900,69.9400,31412600,0.0000,0,QQQ,2013-07-12,1951.0000,110665.5900,135945.6800,1.2284
70.0100,70.1400,69.8200,70.0900,19783600,0.0000,0,QQQ,2013-07-15,1965.0000,111645.7300,137569.6500,1.2322
70.1500,70.2100,69.8200,70.0000,31747100,0.0000,0,QQQ,2013-07-16,1965.0000,111645.7300,137844.7500,1.2347
70.2100,70.3400,69.9800,70.1800,24631500,0.0000,0,QQQ,2013-07-17,1965.0000,111645.7300,137962.6500,1.2357
70.1700,70.3400,69.8900,70.0000,36278800,0.0000,0,QQQ,2013-07-18,1965.0000,111645.7300,137884.0500,1.2350
69.4000,69.4200,69.0700,69.2800,37732400,0.0000,0,QQQ,2013-07-19,1965.0000,111645.7300,136371.0000,1.2215
69.5400,69.6400,69.2700,69.4800,21135900,0.0000,0,QQQ,2013-07-22,1979.0000,112619.2900,137619.6600,1.2220
69.6100,69.6200,68.9100,68.9700,24739500,0.0000,0,QQQ,2013-07-23,1979.0000,112619.2900,137758.1900,1.2232
69.6500,69.6800,69.0400,69.1900,24426900,0.0000,0,QQQ,2013-07-24,1979.0000,112619.2900,137837.3500,1.2239
69.5200,69.7100,69.1600,69.6300,23162200,0.0000,0,QQQ,2013-07-25,1979.0000,112619.2900,137580.0800,1.2216
69.3500,70.0100,69.2400,70.0000,20885600,0.0000,0,QQQ,2013-07-26,1979.0000,112619.2900,137243.6500,1.2187
69.8600,70.1600,69.6900,69.8700,20958400,0.0000,0,QQQ,2013-07-29,1993.0000,113597.3300,139230.9800,1.2257
70.1200,70.5400,69.9800,70.2400,24104600,0.0000,0,QQQ,2013-07-30,1993.0000,113597.3300,139749.1600,1.2302
70.3800,70.7800,70.2400,70.3700,25007600,0.0000,0,QQQ,2013-07-31,1993.0000,113597.3300,140267.3400,1.2348
70.8600,71.1900,70.7800,71.0900,16880000,0.0000,0,QQQ,2013-08-01,1993.0000,113597.3300,141223.9800,1.2432
71.1000,71.5100,70.9400,71.4900,18105300,0.0000,0,QQQ,2013-08-02,1993.0000,113597.3300,141702.3000,1.2474
71.4500,71.5900,71.3100,71.5300,15462800,0.0000,0,QQQ,2013-08-05,2006.0000,114526.1800,143328.7000,1.2515
71.4400,71.5100,70.8200,71.1100,23675400,0.0000,0,QQQ,2013-08-06,2006.0000,114526.1800,143308.6400,1.2513
70.9000,71.1200,70.4700,70.9800,20281200,0.0000,0,QQQ,2013-08-07,2006.0000,114526.1800,142225.4000,1.2419
71.3700,71.5000,70.8600,71.3300,19994000,0.0000,0,QQQ,2013-08-08,2006.0000,114526.1800,143168.2200,1.2501
71.2100,71.4600,70.8400,71.0400,18558500,0.0000,0,QQQ,2013-08-09,2006.0000,114526.1800,142847.2600,1.2473
70.7700,71.3400,70.7600,71.2100,20515900,0.0000,0,QQQ,2013-08-12,2020.0000,115516.9600,142955.4000,1.2375
71.3000,71.7700,70.7900,71.6100,23917000,0.0000,0,QQQ,2013-08-13,2020.0000,115516.9600,144026.0000,1.2468
71.5800,71.6800,71.2400,71.3400,29921000,0.0000,0,QQQ,2013-08-14,2020.0000,115516.9600,144591.6000,1.2517
70.5400,70.5800,69.9300,70.1300,39406600,0.0000,0,QQQ,2013-08-15,2020.0000,115516.9600,142490.8000,1.2335
70.1400,70.4700,69.9800,70.1000,23825000,0.0000,0,QQQ,2013-08-16,2020.0000,115516.9600,141682.8000,1.2265
70.1100,70.7100,69.9600,69.9800,29586900,0.0000,0,QQQ,2013-08-19,2034.0000,116498.5000,142603.7400,1.2241
70.1100,70.6100,70.0600,70.2900,18842800,0.0000,0,QQQ,2013-08-20,2034.0000,116498.5000,142603.7400,1.2241
70.0700,70.6700,69.7900,70.0500,30705100,0.0000,0,QQQ,2013-08-21,2034.0000,116498.5000,142522.3800,1.2234
70.3500,70.7800,70.3200,70.7300,17269500,0.0000,0,QQQ,2013-08-22,2034.0000,116498.5000,143091.9000,1.2283
71.2400,71.3000,70.9600,71.2100,20697300,0.0000,0,QQQ,2013-08-23,2034.0000,116498.5000,144902.1600,1.2438
71.2600,71.7800,71.1000,71.2500,27525500,0.0000,0,QQQ,2013-08-26,2048.0000,117496.1400,145940.4800,1.2421
70.4000,70.7500,69.6200,69.7900,40068900,0.0000,0,QQQ,2013-08-27,2048.0000,117496.1400,144179.2000,1.2271
69.7000,70.3500,69.7000,70.0600,20490400,0.0000,0,QQQ,2013-08-28,2048.0000,117496.1400,142745.6000,1.2149
70.0400,70.9000,69.9400,70.5500,27287900,0.0000,0,QQQ,2013-08-29,2048.0000,117496.1400,143441.9200,1.2208
70.6200,70.6200,69.8400,70.0900,26228500,0.0000,0,QQQ,2013-08-30,2048.0000,117496.1400,144629.7600,1.2309
70.6700,70.9900,70.1600,70.4900,27241500,0.0000,0,QQQ,2013-09-03,2048.0000,117496.1400,144732.1600,1.2318
70.7300,71.3700,70.5200,71.2500,27142900,0.0000,0,QQQ,2013-09-04,2048.0000,117496.1400,144855.0400,1.2328
71.2900,71.5700,71.2600,71.3700,17809700,0.0000,0,QQQ,2013-09-05,2048.0000,117496.1400,146001.9200,1.2426
71.6100,71.8300,70.6300,71.4500,27715100,0.0000,0,QQQ,2013-09-06,2048.0000,117496.1400,146657.2800,1.2482
71.7600,72.4100,71.7300,72.2900,25161900,0.0000,0,QQQ,2013-09-09,2061.0000,118429.0200,147897.3600,1.2488
72.7000,72.7400,72.3700,72.6400,27619400,0.0000,0,QQQ,2013-09-10,2061.0000,118429.0200,149834.7000,1.2652
72.1600,72.5500,72.0600,72.5000,28132900,0.0000,0,QQQ,2013-09-11,2061.0000,118429.0200,148721.7600,1.2558
72.5200,72.6800,72.3000,72.4500,18332700,0.0000,0,QQQ,2013-09-12,2061.0000,118429.0200,149463.7200,1.2621
72.5300,72.5700,72.1100,72.5000,16932500,0.0000,0,QQQ,2013-09-13,2061.0000,118429.0200,149484.3300,1.2622
73.1100,73.1100,72.1400,72.3000,25704300,0.0000,0,QQQ,2013-09-16,2074.0000,119379.4500,151630.1400,1.2702
72.4600,72.8800,72.4300,72.7900,27174300,0.0000,0,QQQ,2013-09-17,2074.0000,119379.4500,150282.0400,1.2589
72.9000,73.8100,72.7500,73.6600,31714700,0.0000,0,QQQ,2013-09-18,2074.0000,119379.4500,151194.6000,1.2665
73.8900,74.0100,73.7100,73.8400,26435700,0.0000,0,QQQ,2013-09-19,2074.0000,119379.4500,153247.8600,1.2837
74.0100,74.1000,73.5500,73.5800,26328900,0.2400,0,QQQ,2013-09-20,2074.0000,119379.4500,153496.7400,1.2858
73.8900,73.9700,73.0900,73.4300,30319400,0.0000,0,QQQ,2013-09-23,2087.0000,120340.0200,154208.4300,1.2814
73.5900,73.8300,73.1900,73.4300,21871300,0.0000,0,QQQ,2013-09-24,2087.0000,120340.0200,153582.3300,1.2762
73.4900,73.5900,73.0300,73.1800,22746400,0.0000,0,QQQ,2013-09-25,2087.0000,120340.0200,153373.6300,1.2745
73.4800,73.9300,73.4500,73.7500,22421700,0.0000,0,QQQ,2013-09-26,2087.0000,120340.0200,153352.7600,1.2743
73.3200,73.7900,73.2100,73.6600,25151600,0.0000,0,QQQ,2013-09-27,2087.0000,120340.0200,153018.8400,1.2716
72.8900,73.6800,72.6600,73.4800,28031900,0.0000,0,QQQ,2013-09-30,2100.0000,121287.5900,153069.0000,1.2620
73.4900,74.2600,73.4500,74.2300,33129700,0.0000,0,QQQ,2013-10-01,2100.0000,121287.5900,154329.0000,1.2724
73.7200,74.3000,73.6500,74.2000,25503800,0.0000,0,QQQ,2013-10-02,2100.0000,121287.5900,154812.0000,1.2764
74.1100,74.2600,72.9400,73.3300,42998200,0.0000,0,QQQ,2013-10-03,2100.0000,121287.5900,155631.0000,1.2832
73.3300,74.0700,73.2700,73.9700,22852700,0.0000,0,QQQ,2013-10-04,2100.0000,121287.5900,153993.0000,1.2697
73.3100,73.9200,73.2900,73.3500,20227100,0.0000,0,QQQ,2013-10-07,2113.0000,122240.6200,154904.0300,1.2672
73.3500,73.4200,71.9100,71.9300,43660700,0.0000,0,QQQ,2013-10-08,2113.0000,122240.6200,154988.5500,1.2679
72.1000,72.1400,71.1200,71.7100,64526700,0.0000,0,QQQ,2013-10-09,2113.0000,122240.6200,152347.3000,1.2463
72.4800,73.4000,72.4700,73.2300,48062700,0.0000,0,QQQ,2013-10-10,2113.0000,122240.6200,153150.2400,1.2529
73.0400,73.8600,73.0300,73.8100,25214100,0.0000,0,QQQ,2013-10-11,2113.0000,122240.6200,154333.5200,1.2625
73.3500,74.3300,73.2900,74.3300,31471900,0.0000,0,QQQ,2013-10-14,2126.0000,123194.1700,155942.1000,1.2658
74.2700,74.6300,73.9500,74.0400,38684000,0.0000,0,QQQ,2013-10-15,2126.0000,123194.1700,157898.0200,1.2817
74.3800,74.9200,74.3300,74.8800,46735900,0.0000,0,QQQ,2013-10-16,2126.0000,123194.1700,158131.8800,1.2836
74.5400,75.3300,74.4800,75.3100,32193500,0.0000,0,QQQ,2013-10-17,2126.0000,123194.1700,158472.0400,1.2864
76.0000,76.5600,75.7800,76.5300,39628200,0.0000,0,QQQ,2013-10-18,2126.0000,123194.1700,161576.0000,1.3116
76.7000,76.8900,76.4500,76.6900,31176900,0.0000,0,QQQ,2013-10-21,2139.0000,124191.2700,164061.3000,1.3210
76.9900,77.2300,76.3200,76.8100,43944800,0.0000,0,QQQ,2013-10-22,2139.0000,124191.2700,164681.6100,1.3260
76.4300,76.5700,75.9700,76.3400,38021300,0.0000,0,QQQ,2013-10-23,2139.0000,124191.2700,163483.7700,1.3164
76.3900,76.8300,76.2800,76.6800,23155100,0.0000,0,QQQ,2013-10-24,2139.0000,124191.2700,163398.2100,1.3157
77.3900,77.5800,76.8500,77.2300,35824500,0.0000,0,QQQ,2013-10-25,2139.0000,124191.2700,165537.2100,1.3329
77.2400,77.3700,76.9000,77.2400,28618400,0.0000,0,QQQ,2013-10-28,2151.0000,125118.1500,166143.2400,1.3279
77.5100,77.5600,77.0400,77.3700,36878100,0.0000,0,QQQ,2013-10-29,2151.0000,125118.1500,166724.0100,1.3325
77.6500,77.7800,76.9300,77.3000,33535500,0.0000,0,QQQ,2013-10-30,2151.0000,125118.1500,167025.1500,1.3349
77.1000,77.6000,76.8300,77.1200,31309900,0.0000,0,QQQ,2013-10-31,2151.0000,125118.1500,165842.1000,1.3255
77.3800,77.4800,76.7600,77.1400,30867800,0.0000,0,QQQ,2013-11-01,2151.0000,125118.1500,166444.3800,1.3303
77.3700,77.3800,76.9800,77.2500,16834000,0.0000,0,QQQ,2013-11-04,2163.0000,126046.5900,167351.3100,1.3277
76.9600,77.5200,76.7300,77.3400,27975600,0.0000,0,QQQ,2013-11-05,2163.0000,126046.5900,166464.4800,1.3207
77.6600,77.6900,77.0700,77.3200,25576800,0.0000,0,QQQ,2013-11-06,2163.0000,126046.5900,167978.5800,1.3327
77.3300,77.4400,75.8000,75.8700,52173200,0.0000,0,QQQ,2013-11-07,2163.0000,126046.5900,167264.7900,1.3270
76.1500,76.9100,75.9300,76.8900,31470500,0.0000,0,QQQ,2013-11-08,2163.0000,126046.5900,164712.4500,1.3068
76.7800,76.9800,76.5200,76.7700,24822900,0.0000,0,QQQ,2013-11-11,2176.0000,127044.7300,167073.2800,1.3151
76.5400,77.0000,76.5000,76.8900,20108500,0.0000,0,QQQ,2013-11-12,2176.0000,127044.7300,166551.0400,1.3110
76.3900,77.8300,76.3900,77.8200,31345900,0.0000,0,QQQ,2013-11-13,2176.0000,127044.7300,166224.6400,1.3084
77.6200,78.1200,77.4500,78.0600,31101200,0.0000,0,QQQ,2013-11-14,2176.0000,127044.7300,168901.1200,1.3295
78.0800,78.2100,77.8900,78.2100,20511300,0.0000,0,QQQ,2013-11-15,2176.0000,127044.7300,169902.0800,1.3373
78.1900,78.3500,77.3000,77.4500,31679600,0.0000,0,QQQ,2013-11-18,2188.0000,127983.0100,171079.7200,1.3367
77.4000,77.7800,77.1000,77.2300,25545300,0.0000,0,QQQ,2013-11-19,2188.0000,127983.0100,169351.2000,1.3232
77.4300,77.7200,76.8200,77.0400,32177400,0.0000,0,QQQ,2013-11-20,2188.0000,127983.0100,169416.8400,1.3237
77.3700,77.8900,77.3000,77.8200,28125000,0.0000,0,QQQ,2013-11-21,2188.0000,127983.0100,169285.5600,1.3227
77.9500,78.2700,77.9000,78.2400,25361300,0.0000,0,QQQ,2013-11-22,2188.0000,127983.0100,170554.6000,1.3326
78.5200,78.6000,78.2300,78.4300,21695100,0.0000,0,QQQ,2013-11-25,2200.0000,128925.2500,172744.0000,1.3399
78.4500,79.0300,78.2800,78.8400,26621000,0.0000,0,QQQ,2013-11-26,2200.0000,128925.2500,172590.0000,1.3387
79.0000,79.4100,78.9300,79.3900,21638100,0.0000,0,QQQ,2013-11-27,2200.0000,128925.2500,173800.0000,1.3481
79.7000,79.9600,79.6200,79.8600,16708900,0.0000,0,QQQ,2013-11-29,2200.0000,128925.2500,175340.0000,1.3600
79.9600,80.0800,79.5100,79.6300,26354600,0.0000,0,QQQ,2013-12-02,2212.0000,129884.7700,176871.5200,1.3618
79.5700,79.7800,79.2600,79.5600,37147000,0.0000,0,QQQ,2013-12-03,2212.0000,129884.7700,176008.8400,1.3551
79.2300,79.9000,78.9800,79.6400,37193200,0.0000,0,QQQ,2013-12-04,2212.0000,129884.7700,175256.7600,1.3493
79.7000,79.8000,79.3400,79.5400,39829300,0.0000,0,QQQ,2013-12-05,2212.0000,129884.7700,176296.4000,1.3573
80.2100,80.2800,79.7300,80.1100,36842900,0.0000,0,QQQ,2013-12-06,2212.0000,129884.7700,177424.5200,1.3660
80.4400,80.6100,80.3000,80.4400,22590000,0.0000,0,QQQ,2013-12-09,2224.0000,130850.0500,178898.5600,1.3672
80.3100,80.5300,80.2300,80.3800,26965900,0.0000,0,QQQ,2013-12-10,2224.0000,130850.0500,178609.4400,1.3650
80.3700,80.4900,79.2400,79.3500,36830600,0.0000,0,QQQ,2013-12-11,2224.0000,130850.0500,178742.8800,1.3660
79.3800,79.5700,79.0900,79.1400,33662600,0.0000,0,QQQ,2013-12-12,2224.0000,130850.0500,176541.1200,1.3492
79.5200,79.5500,78.9100,79.0400,34072000,0.0000,0,QQQ,2013-12-13,2224.0000,130850.0500,176852.4800,1.3516
79.4300,79.9400,79.3800,79.4800,24902500,0.0000,0,QQQ,2013-12-16,2236.0000,131803.2100,177605.4800,1.3475
79.4800,79.6800,79.1700,79.3200,24454900,0.0000,0,QQQ,2013-12-17,2236.0000,131803.2100,177717.2800,1.3484
79.4200,80.3200,78.3000,80.2400,68387200,0.0000,0,QQQ,2013-12-18,2236.0000,131803.2100,177583.1200,1.3473
80.1100,80.1200,79.6700,80.0200,44964100,0.0000,0,QQQ,2013-12-19,2236.0000,131803.2100,179125.9600,1.3590
80.1700,81.0000,80.1200,80.8400,40475400,0.2700,0,QQQ,2013-12-20,2236.0000,131803.2100,179260.1200,1.3601
81.5000,81.6900,81.2600,81.6900,28181800,0.0000,0,QQQ,2013-12-23,2248.0000,132781.2100,183212.0000,1.3798
81.7000,81.7800,81.5600,81.7200,13852500,0.0000,0,QQQ,2013-12-24,2248.0000,132781.2100,183661.6000,1.3832
81.8700,82.0600,81.7100,81.9900,15241100,0.0000,0,QQQ,2013-12-26,2248.0000,132781.2100,184043.7600,1.3861
82.1000,82.1400,81.6900,81.7900,15827400,0.0000,0,QQQ,2013-12-27,2248.0000,132781.2100,184560.8000,1.3900
81.6700,81.7800,81.4300,81.6700,18983700,0.0000,0,QQQ,2013-12-30,2260.0000,133761.2500,184574.2000,1.3799
81.8200,82.2000,81.7900,82.2000,24890500,0.0000,0,QQQ,2013-12-31,2260.0000,133761.2500,184913.2000,1.3824
81.8200,81.8400,81.3200,81.5600,29177500,0.0000,0,QQQ,2014-01-02,2260.0000,133761.2500,184913.2000,1.3824
81.5600,81.6300,80.9500,80.9700,35723700,0.0000,0,QQQ,2014-01-03,2260.0000,133761.2500,184325.6000,1.3780
80.9800,81.0800,80.3700,80.6700,32073100,0.0000,0,QQQ,2014-01-06,2272.0000,134733.0100,183986.5600,1.3656
81.0400,81.5400,80.8900,81.4100,25860600,0.0000,0,QQQ,2014-01-07,2272.0000,134733.0100,184122.8800,1.3666
81.4300,81.8200,81.2600,81.5900,27197400,0.0000,0,QQQ,2014-01-08,2272.0000,134733.0100,185008.9600,1.3732
81.8900,81.9000,81.0400,81.3200,23674700,0.0000,0,QQQ,2014-01-09,2272.0000,134733.0100,186054.0800,1.3809
81.5200,81.6800,80.9100,81.5800,38008900,0.0000,0,QQQ,2014-01-10,2272.0000,134733.0100,185213.4400,1.3747
81.4700,81.7500,80.0700,80.3800,48842300,0.0000,0,QQQ,2014-01-13,2284.0000,135710.6500,186077.4800,1.3711
80.6500,81.9800,80.6500,81.9100,37178900,0.0000,0,QQQ,2014-01-14,2284.0000,135710.6500,184204.6000,1.3573
82.2700,82.7400,82.1800,82.5800,39835600,0.0000,0,QQQ,2014-01-15,2284.0000,135710.6500,187904.6800,1.3846
82.5200,82.7100,82.3900,82.5900,31630100,0.0000,0,QQQ,2014-01-16,2284.0000,135710.6500,188475.6800,1.3888
82.3400,82.5800,81.9300,82.1300,36895800,0.0000,0,QQQ,2014-01-17,2284.0000,135710.6500,188064.5600,1.3858
82.6500,82.7900,82.0600,82.7500,26412700,0.0000,0,QQQ,2014-01-21,2284.0000,135710.6500,188772.6000,1.3910
82.9700,83.1700,82.7200,82.9700,29376900,0.0000,0,QQQ,2014-01-22,2284.0000,135710.6500,189503.4800,1.3964
82.7100,82.7200,82.1100,82.6900,35011900,0.0000,0,QQQ,2014-01-23,2284.0000,135710.6500,188909.6400,1.3920
82.2800,82.4100,81.0300,81.0600,63974600,0.0000,0,QQQ,2014-01-24,2284.0000,135710.6500,187927.5200,1.3848
81.0600,81.2000,79.6700,80.2700,63519300,0.0000,0,QQQ,2014-01-27,2296.0000,136683.3700,186113.7600,1.3616
79.9000,80.3100,79.7200,80.2300,44378800,0.0000,0,QQQ,2014-01-28,2296.0000,136683.3700,183450.4000,1.3422
79.5400,80.1300,79.2100,79.3700,51939300,0.0000,0,QQQ,2014-01-29,2296.0000,136683.3700,182623.8400,1.3361
80.3400,81.1200,80.2600,80.8400,65833600,0.0000,0,QQQ,2014-01-30,2296.0000,136683.3700,184460.6400,1.3495
79.9400,81.0000,79.8500,80.6200,45187000,0.0000,0,QQQ,2014-01-31,2296.0000,136683.3700,183542.2400,1.3428
80.4700,80.8400,78.5600,78.7700,65596900,0.0000,0,QQQ,2014-02-03,2308.0000,137649.0100,185724.7600,1.3493
79.1700,79.6700,78.9300,79.3500,37675500,0.0000,0,QQQ,2014-02-04,2308.0000,137649.0100,182724.3600,1.3275
79.0900,79.4200,78.2600,79.1400,41721800,0.0000,0,QQQ,2014-02-05,2308.0000,137649.0100,182539.7200,1.3261
79.3800,80.2600,79.3600,80.1500,32308600,0.0000,0,QQQ,2014-02-06,2308.0000,137649.0100,183209.0400,1.3310
80.6000,81.6400,80.3700,81.5800,38359400,0.0000,0,QQQ,2014-02-07,2308.0000,137649.0100,186024.8000,1.3514
81.5600,82.0900,81.5000,82.0500,30205400,0.0000,0,QQQ,2014-02-10,2320.0000,138627.7300,189219.2000,1.3649
82.2300,83.1400,82.1300,82.9800,38635500,0.0000,0,QQQ,2014-02-11,2320.0000,138627.7300,190773.6000,1.3762
83.1500,83.3300,82.8900,83.1400,32507200,0.0000,0,QQQ,2014-02-12,2320.0000,138627.7300,192908.0000,1.3916
82.5400,83.8300,82.5200,83.7600,40454500,0.0000,0,QQQ,2014-02-13,2320.0000,138627.7300,191492.8000,1.3813
83.7300,84.1200,83.4800,83.9300,33212400,0.0000,0,QQQ,2014-02-14,2320.0000,138627.7300,194253.6000,1.4013
84.0700,84.5000,83.8600,84.3400,29546600,0.0000,0,QQQ,2014-02-18,2320.0000,138627.7300,195042.4000,1.4070
84.1800,84.3800,83.5900,83.7600,41749900,0.0000,0,QQQ,2014-02-19,2320.0000,138627.7300,195297.6000,1.4088
83.8200,84.3100,83.4600,84.1500,41814800,0.0000,0,QQQ,2014-02-20,2320.0000,138627.7300,194462.4000,1.4028
84.4200,84.5500,83.9400,84.0400,31192200,0.0000,0,QQQ,2014-02-21,2320.0000,138627.7300,195854.4000,1.4128
84.2400,84.8700,84.1400,84.4900,31500400,0.0000,0,QQQ,2014-02-24,2331.0000,139554.3700,196363.4400,1.4071
84.6100,84.7800,84.1200,84.4000,26771700,0.0000,0,QQQ,2014-02-25,2331.0000,139554.3700,197225.9100,1.4133
84.6200,84.8900,83.9800,84.3200,42953700,0.0000,0,QQQ,2014-02-26,2331.0000,139554.3700,197249.2200,1.4134
84.3300,84.9500,84.2000,84.8700,28742400,0.3700,0,QQQ,2014-02-27,2331.0000,139554.3700,196573.2300,1.4086
84.8500,85.3600,84.0200,84.7700,48609800,0.0000,0,QQQ,2014-02-28,2331.0000,139554.3700,197785.3500,1.4173
83.9800,84.3700,83.3900,84.1500,38885700,0.0000,0,QQQ,2014-03-03,2342.0000,140478.1500,196681.1600,1.4001
85.0700,85.3800,84.9800,85.2200,33189000,0.0000,0,QQQ,2014-03-04,2342.0000,140478.1500,199233.9400,1.4183
85.3600,85.6000,85.1800,85.4500,27203300,0.0000,0,QQQ,2014-03-05,2342.0000,140478.1500,199913.1200,1.4231
85.6500,85.7100,85.0700,85.3800,24063900,0.0000,0,QQQ,2014-03-06,2342.0000,140478.1500,200592.3000,1.4279
85.6500,85.7300,84.5200,84.9500,31167800,0.0000,0,QQQ,2014-03-07,2342.0000,140478.1500,200592.3000,1.4279
84.9100,85.0700,84.4800,85.0300,18131700,0.0000,0,QQQ,2014-03-10,2353.0000,141412.1600,199793.2300,1.4128
85.2300,85.4500,84.4100,84.6600,27484300,0.0000,0,QQQ,2014-03-11,2353.0000,141412.1600,200546.1900,1.4182
84.2800,85.0300,83.9700,84.9800,27977200,0.0000,0,QQQ,2014-03-12,2353.0000,141412.1600,198310.8400,1.4024
85.3000,85.3300,83.4000,83.7800,48542000,0.0000,0,QQQ,2014-03-13,2353.0000,141412.1600,200710.9000,1.4193
83.5100,83.8700,83.1700,83.2100,38732300,0.0000,0,QQQ,2014-03-14,2353.0000,141412.1600,196499.0300,1.3895
83.7400,84.3700,83.7000,83.9400,28467200,0.0000,0,QQQ,2014-03-17,2364.0000,142333.3000,197961.3600,1.3908
84.0400,85.0600,84.0100,84.9500,31250200,0.0000,0,QQQ,2014-03-18,2364.0000,142333.3000,198670.5600,1.3958
84.9800,85.0700,83.9400,84.4900,40869400,0.0000,0,QQQ,2014-03-19,2364.0000,142333.3000,200892.7200,1.4114
84.2300,84.9800,84.0600,84.7300,31634500,0.0000,0,QQQ,2014-03-20,2364.0000,142333.3000,199119.7200,1.3990
85.2100,85.2600,83.5500,83.7100,62754000,0.2100,0,QQQ,2014-03-21,2364.0000,142333.3000,201436.4400,1.4152
84.0100,84.0700,82.2100,82.9700,77735300,0.0000,0,QQQ,2014-03-24,2375.0000,143257.4100,199523.7500,1.3928
83.4100,83.9400,82.5500,83.2500,41723300,0.0000,0,QQQ,2014-03-25,2375.0000,143257.4100,198098.7500,1.3828
83.6600,83.8500,82.1700,82.1700,40930400,0.0000,0,QQQ,2014-03-26,2375.0000,143257.4100,198692.5000,1.3870
82.0600,82.4300,81.2600,81.7100,64784500,0.0000,0,QQQ,2014-03-27,2375.0000,143257.4100,194892.5000,1.3604
81.9800,82.7800,81.6500,81.8700,39895100,0.0000,0,QQQ,2014-03-28,2375.0000,143257.4100,194702.5000,1.3591
82.5100,83.0100,82.4100,82.4600,33924300,0.0000,0,QQQ,2014-03-31,2387.0000,144247.5300,196951.3700,1.3654
82.8600,83.9600,82.4900,83.9100,38683800,0.0000,0,QQQ,2014-04-01,2387.0000,144247.5300,197786.8200,1.3712
84.2600,84.3500,83.7500,84.1200,34631600,0.0000,0,QQQ,2014-04-02,2387.0000,144247.5300,201128.6200,1.3943
84.2100,84.3500,82.9700,83.4500,30319100,0.0000,0,QQQ,2014-04-03,2387.0000,144247.5300,201009.2700,1.3935
84.0100,84.0900,81.0200,81.2300,131213200,0.0000,0,QQQ,2014-04-04,2387.0000,144247.5300,200531.8700,1.3902
80.7300,81.4800,79.9000,80.4600,83995800,0.0000,0,QQQ,2014-04-07,2399.0000,145216.2900,193671.2700,1.3337
80.5600,81.3200,80.2700,81.2100,51495700,0.0000,0,QQQ,2014-04-08,2399.0000,145216.2900,193263.4400,1.3309
81.5100,82.6500,81.2900,82.6000,45685200,0.0000,0,QQQ,2014-04-09,2399.0000,145216.2900,195542.4900,1.3466
82.6500,82.6500,79.8100,80.0400,73659600,0.0000,0,QQQ,2014-04-10,2399.0000,145216.2900,198277.3500,1.3654
79.3300,80.3600,78.9200,79.1100,93657400,0.0000,0,QQQ,2014-04-11,2399.0000,145216.2900,190312.6700,1.3105
79.8000,80.1500,79.0000,79.7300,46500700,0.0000,0,QQQ,2014-04-14,2411.0000,146173.8900,192397.8000,1.3162
80.0200,80.4500,78.3300,79.9900,84631500,0.0000,0,QQQ,2014-04-15,2411.0000,146173.8900,192928.2200,1.3199
80.6900,81.0600,80.0300,81.0600,46970900,0.0000,0,QQQ,2014-04-16,2411.0000,146173.8900,194543.5900,1.3309
80.7500,81.4800,80.5400,81.0700,53719500,0.0000,0,QQQ,2014-04-17,2411.0000,146173.8900,194688.2500,1.3319
81.2600,81.6800,80.8900,81.6800,25947900,0.0000,0,QQQ,2014-04-21,2423.0000,147149.0100,196892.9800,1.3381
81.9600,82.5300,81.8200,82.3300,38593400,0.0000,0,QQQ,2014-04-22,2423.0000,147149.0100,198589.0800,1.3496
82.3300,82.3500,81.5500,81.6000,34376700,0.0000,0,QQQ,2014-04-23,2423.0000,147149.0100,199485.5900,1.3557
82.9500,82.9600,81.5000,82.3800,48926300,0.0000,0,QQQ,2014-04-24,2423.0000,147149.0100,200987.8500,1.3659
81.8900,81.9900,80.8700,81.0700,44334000,0.0000,0,QQQ,2014-04-25,2423.0000,147149.0100,198419.4700,1.3484
81.4500,81.9300,80.0500,81.3300,58623800,0.0000,0,QQQ,2014-04-28,2435.0000,148126.4100,198330.7500,1.3389
81.5700,82.1300,81.1800,81.9800,36742700,0.0000,0,QQQ,2014-04-29,2435.0000,148126.4100,198622.9500,1.3409
81.6000,82.2800,81.3900,82.1900,38689400,0.0000,0,QQQ,2014-04-30,2435.0000,148126.4100,198696.0000,1.3414
