Open,High,Low,Close,Volume,Date,POSITIONS,COST,ASSETS,PERCENTAGE
153.2,167.52,153.12,165.0,887766,2018-03-27,199.0,23316.039999999997,30486.8,1.3075462213995173
163.04,173.04,161.52,168.6,1085730,2018-03-28,199.0,23316.039999999997,32444.96,1.391529607943716
164.6,166.16,155.72,156.6,670003,2018-03-29,199.0,23316.039999999997,32755.399999999998,1.404844047273894
161.12,178.04,159.44,171.48,1030752,2018-04-02,205.0,24282.76,33029.6,1.360207818221652
167.24,171.8,163.56,163.92,695507,2018-04-03,205.0,24282.76,34284.200000000004,1.4118741032732691
176.56,176.76,160.24,161.24,774534,2018-04-04,205.0,24282.76,36194.8,1.4905554393322673
159.0,161.04,154.52,155.24,298581,2018-04-05,205.0,24282.76,32595.0,1.3423103469292619
160.2,171.64,156.2,164.96,804040,2018-04-06,205.0,24282.76,32841.0,1.3524409910570299
162.08,166.04,159.8,165.0,527341,2018-04-09,211.0,25255.239999999998,34198.880000000005,1.354130073600568
159.92,165.12,159.24,160.84,644998,2018-04-10,211.0,25255.239999999998,33743.119999999995,1.3360839176345185
165.04,165.12,160.2,162.12,402259,2018-04-11,211.0,25255.239999999998,34823.439999999995,1.3788599910355237
159.16,159.72,154.32,155.48,408750,2018-04-12,211.0,25255.239999999998,33582.76,1.329734344239057
151.64,154.28,148.72,149.76,387029,2018-04-13,211.0,25255.239999999998,31996.039999999997,1.2669069864313307
146.56,146.64,141.48,142.24,365391,2018-04-16,217.0,26134.6,31803.52,1.2169124455702403
140.08,140.52,131.52,133.72,437301,2018-04-17,217.0,26134.6,30397.360000000004,1.1631079105859667
136.48,141.44,132.8,134.2,474938,2018-04-18,217.0,26134.6,29616.159999999996,1.1332165022613698
137.64,140.8,134.72,136.24,300615,2018-04-19,217.0,26134.6,29867.879999999997,1.1428481782770732
135.68,141.79,134.48,140.24,387462,2018-04-20,217.0,26134.6,29442.56,1.1265739670781265
138.36,141.76,135.44,138.68,243403,2018-04-23,224.0,27103.12,30992.640000000003,1.143508201269817
135.48,151.36,134.2,145.96,605594,2018-04-24,224.0,27103.12,30347.519999999997,1.1197057755712256
146.64,151.68,146.1,147.08,452100,2018-04-25,224.0,27103.12,32847.36,1.2119401751532666
143.6,145.28,138.44,139.88,237699,2018-04-26,224.0,27103.12,32166.399999999998,1.1868153924714202
138.0,142.36,136.52,137.16,349475,2018-04-27,224.0,27103.12,30912.0,1.1405328980574931
135.68,138.04,133.24,137.32,314177,2018-04-30,231.0,28052.879999999997,31342.08,1.1172499935835467
138.52,140.2,134.92,135.32,301237,2018-05-01,231.0,28052.879999999997,31998.120000000003,1.1406358277652777
134.72,135.04,130.48,134.44,242652,2018-05-02,231.0,28052.879999999997,31120.32,1.1093449228742291
137.2,145.28,135.76,137.08,412615,2018-05-03,231.0,28052.879999999997,31693.199999999997,1.129766355539966
138.88,140.16,132.12,132.8,228457,2018-05-04,231.0,28052.879999999997,32081.28,1.1436002292812717
132.08,133.4,130.56,131.96,169334,2018-05-07,238.0,28977.44,31435.040000000005,1.0848108045431206
133.08,134.24,131.16,131.56,216237,2018-05-08,238.0,28977.44,31673.040000000005,1.0930240904648585
130.44,130.96,126.08,126.08,268304,2018-05-09,238.0,28977.44,31044.72,1.0713410156314707
125.32,125.32,119.48,120.44,219991,2018-05-10,238.0,28977.44,29826.16,1.0292889917121735
120.48,121.68,118.36,118.48,254729,2018-05-11,238.0,28977.44,28674.24,0.9895366878509628
117.08,117.36,114.08,114.56,303164,2018-05-14,246.0,29914.079999999998,28801.68,0.962813497857865
119.2,124.44,118.8,122.68,492751,2018-05-15,246.0,29914.079999999998,29323.2,0.9802474286356124
120.8,120.92,117.56,118.28,278948,2018-05-16,246.0,29914.079999999998,29716.8,0.9934051122414596
117.84,119.32,114.88,115.24,274340,2018-05-17,246.0,29914.079999999998,28988.64,0.9690633975706424
116.6,118.72,115.68,116.76,248321,2018-05-18,246.0,29914.079999999998,28683.6,0.9588661927761108
112.44,114.32,110.6,113.08,292177,2018-05-21,254.0,30813.6,28559.76,0.9268556741179219
112.04,114.64,111.68,114.44,222158,2018-05-22,254.0,30813.6,28458.16,0.9235584287457487
117.8,119.4,111.8,112.36,261556,2018-05-23,254.0,30813.6,29921.2,0.9710387621050446
112.8,117.76,111.2,111.72,427724,2018-05-24,254.0,30813.6,28651.2,0.929823194952878
113.44,114.2,111.0,113.16,254483,2018-05-25,254.0,30813.6,28813.76,0.9350987875483553
118.4,130.64,115.92,126.84,762448,2018-05-29,254.0,30813.6,30073.600000000002,0.9759846301633046
123.4,123.8,119.2,120.64,318147,2018-05-30,254.0,30813.6,31343.600000000002,1.0172001973154712
121.56,125.36,120.28,122.24,474861,2018-05-31,254.0,30813.6,30876.24,1.0020328686034738
