OPEN,HIGH,LOW,CLOSE,Volume,Dividends,Stock Splits,CODES,DATES,POSITIONS,COST,ASSETS,PERCENTAGE
70.7300,71.3700,70.5200,71.2500,27142900,0.0000,0,QQQ,2013-09-04,1210.0000,70298.4000,85583.3000,1.2174
71.2900,71.5700,71.2600,71.3700,17809700,0.0000,0,QQQ,2013-09-05,1210.0000,70298.4000,86260.9000,1.2271
71.6100,71.8300,70.6300,71.4500,27715100,0.0000,0,QQQ,2013-09-06,1210.0000,70298.4000,86648.1000,1.2326
71.7600,72.4100,71.7300,72.2900,25161900,0.0000,0,QQQ,2013-09-09,1220.0000,71016.0000,87547.2000,1.2328
72.7000,72.7400,72.3700,72.6400,27619400,0.0000,0,QQQ,2013-09-10,1220.0000,71016.0000,88694.0000,1.2489
72.1600,72.5500,72.0600,72.5000,28132900,0.0000,0,QQQ,2013-09-11,1220.0000,71016.0000,88035.2000,1.2397
72.5200,72.6800,72.3000,72.4500,18332700,0.0000,0,QQQ,2013-09-12,1220.0000,71016.0000,88474.4000,1.2458
72.5300,72.5700,72.1100,72.5000,16932500,0.0000,0,QQQ,2013-09-13,1220.0000,71016.0000,88486.6000,1.2460
73.1100,73.1100,72.1400,72.3000,25704300,0.0000,0,QQQ,2013-09-16,1230.0000,71747.1000,89925.3000,1.2534
72.4600,72.8800,72.4300,72.7900,27174300,0.0000,0,QQQ,2013-09-17,1230.0000,71747.1000,89125.8000,1.2422
72.9000,73.8100,72.7500,73.6600,31714700,0.0000,0,QQQ,2013-09-18,1230.0000,71747.1000,89667.0000,1.2498
73.8900,74.0100,73.7100,73.8400,26435700,0.0000,0,QQQ,2013-09-19,1230.0000,71747.1000,90884.7000,1.2667
74.0100,74.1000,73.5500,73.5800,26328900,0.2400,0,QQQ,2013-09-20,1230.0000,71747.1000,91032.3000,1.2688
73.8900,73.9700,73.0900,73.4300,30319400,0.0000,0,QQQ,2013-09-23,1240.0000,72486.0000,91623.6000,1.2640
73.5900,73.8300,73.1900,73.4300,21871300,0.0000,0,QQQ,2013-09-24,1240.0000,72486.0000,91251.6000,1.2589
73.4900,73.5900,73.0300,73.1800,22746400,0.0000,0,QQQ,2013-09-25,1240.0000,72486.0000,91127.6000,1.2572
73.4800,73.9300,73.4500,73.7500,22421700,0.0000,0,QQQ,2013-09-26,1240.0000,72486.0000,91115.2000,1.2570
73.3200,73.7900,73.2100,73.6600,25151600,0.0000,0,QQQ,2013-09-27,1240.0000,72486.0000,90916.8000,1.2543
72.8900,73.6800,72.6600,73.4800,28031900,0.0000,0,QQQ,2013-09-30,1250.0000,73214.9000,91112.5000,1.2445
73.4900,74.2600,73.4500,74.2300,33129700,0.0000,0,QQQ,2013-10-01,1250.0000,73214.9000,91862.5000,1.2547
73.7200,74.3000,73.6500,74.2000,25503800,0.0000,0,QQQ,2013-10-02,1250.0000,73214.9000,92150.0000,1.2586
74.1100,74.2600,72.9400,73.3300,42998200,0.0000,0,QQQ,2013-10-03,1250.0000,73214.9000,92637.5000,1.2653
73.3300,74.0700,73.2700,73.9700,22852700,0.0000,0,QQQ,2013-10-04,1250.0000,73214.9000,91662.5000,1.2520
73.3100,73.9200,73.2900,73.3500,20227100,0.0000,0,QQQ,2013-10-07,1260.0000,73948.0000,92370.6000,1.2491
73.3500,73.4200,71.9100,71.9300,43660700,0.0000,0,QQQ,2013-10-08,1260.0000,73948.0000,92421.0000,1.2498
72.1000,72.1400,71.1200,71.7100,64526700,0.0000,0,QQQ,2013-10-09,1260.0000,73948.0000,90846.0000,1.2285
72.4800,73.4000,72.4700,73.2300,48062700,0.0000,0,QQQ,2013-10-10,1260.0000,73948.0000,91324.8000,1.2350
73.0400,73.8600,73.0300,73.8100,25214100,0.0000,0,QQQ,2013-10-11,1260.0000,73948.0000,92030.4000,1.2445
73.3500,74.3300,73.2900,74.3300,31471900,0.0000,0,QQQ,2013-10-14,1270.0000,74681.5000,93154.5000,1.2474
74.2700,74.6300,73.9500,74.0400,38684000,0.0000,0,QQQ,2013-10-15,1270.0000,74681.5000,94322.9000,1.2630
74.3800,74.9200,74.3300,74.8800,46735900,0.0000,0,QQQ,2013-10-16,1270.0000,74681.5000,94462.6000,1.2649
74.5400,75.3300,74.4800,75.3100,32193500,0.0000,0,QQQ,2013-10-17,1270.0000,74681.5000,94665.8000,1.2676
76.0000,76.5600,75.7800,76.5300,39628200,0.0000,0,QQQ,2013-10-18,1270.0000,74681.5000,96520.0000,1.2924
76.7000,76.8900,76.4500,76.6900,31176900,0.0000,0,QQQ,2013-10-21,1280.0000,75448.5000,98176.0000,1.3012
76.9900,77.2300,76.3200,76.8100,43944800,0.0000,0,QQQ,2013-10-22,1280.0000,75448.5000,98547.2000,1.3062
76.4300,76.5700,75.9700,76.3400,38021300,0.0000,0,QQQ,2013-10-23,1280.0000,75448.5000,97830.4000,1.2967
76.3900,76.8300,76.2800,76.6800,23155100,0.0000,0,QQQ,2013-10-24,1280.0000,75448.5000,97779.2000,1.2960
77.3900,77.5800,76.8500,77.2300,35824500,0.0000,0,QQQ,2013-10-25,1280.0000,75448.5000,99059.2000,1.3129
77.2400,77.3700,76.9000,77.2400,28618400,0.0000,0,QQQ,2013-10-28,1290.0000,76220.9000,99639.6000,1.3072
77.5100,77.5600,77.0400,77.3700,36878100,0.0000,0,QQQ,2013-10-29,1290.0000,76220.9000,99987.9000,1.3118
77.6500,77.7800,76.9300,77.3000,33535500,0.0000,0,QQQ,2013-10-30,1290.0000,76220.9000,100168.5000,1.3142
77.1000,77.6000,76.8300,77.1200,31309900,0.0000,0,QQQ,2013-10-31,1290.0000,76220.9000,99459.0000,1.3049
77.3800,77.4800,76.7600,77.1400,30867800,0.0000,0,QQQ,2013-11-01,1290.0000,76220.9000,99820.2000,1.3096
77.3700,77.3800,76.9800,77.2500,16834000,0.0000,0,QQQ,2013-11-04,1300.0000,76994.6000,100581.0000,1.3063
76.9600,77.5200,76.7300,77.3400,27975600,0.0000,0,QQQ,2013-11-05,1300.0000,76994.6000,100048.0000,1.2994
77.6600,77.6900,77.0700,77.3200,25576800,0.0000,0,QQQ,2013-11-06,1300.0000,76994.6000,100958.0000,1.3112
77.3300,77.4400,75.8000,75.8700,52173200,0.0000,0,QQQ,2013-11-07,1300.0000,76994.6000,100529.0000,1.3057
76.1500,76.9100,75.9300,76.8900,31470500,0.0000,0,QQQ,2013-11-08,1300.0000,76994.6000,98995.0000,1.2857
76.7800,76.9800,76.5200,76.7700,24822900,0.0000,0,QQQ,2013-11-11,1310.0000,77762.4000,100581.8000,1.2935
76.5400,77.0000,76.5000,76.8900,20108500,0.0000,0,QQQ,2013-11-12,1310.0000,77762.4000,100267.4000,1.2894
76.3900,77.8300,76.3900,77.8200,31345900,0.0000,0,QQQ,2013-11-13,1310.0000,77762.4000,100070.9000,1.2869
77.6200,78.1200,77.4500,78.0600,31101200,0.0000,0,QQQ,2013-11-14,1310.0000,77762.4000,101682.2000,1.3076
78.0800,78.2100,77.8900,78.2100,20511300,0.0000,0,QQQ,2013-11-15,1310.0000,77762.4000,102284.8000,1.3154
78.1900,78.3500,77.3000,77.4500,31679600,0.0000,0,QQQ,2013-11-18,1320.0000,78544.3000,103210.8000,1.3140
77.4000,77.7800,77.1000,77.2300,25545300,0.0000,0,QQQ,2013-11-19,1320.0000,78544.3000,102168.0000,1.3008
77.4300,77.7200,76.8200,77.0400,32177400,0.0000,0,QQQ,2013-11-20,1320.0000,78544.3000,102207.6000,1.3013
77.3700,77.8900,77.3000,77.8200,28125000,0.0000,0,QQQ,2013-11-21,1320.0000,78544.3000,102128.4000,1.3003
77.9500,78.2700,77.9000,78.2400,25361300,0.0000,0,QQQ,2013-11-22,1320.0000,78544.3000,102894.0000,1.3100
78.5200,78.6000,78.2300,78.4300,21695100,0.0000,0,QQQ,2013-11-25,1330.0000,79329.5000,104431.6000,1.3164
78.4500,79.0300,78.2800,78.8400,26621000,0.0000,0,QQQ,2013-11-26,1330.0000,79329.5000,104338.5000,1.3153
79.0000,79.4100,78.9300,79.3900,21638100,0.0000,0,QQQ,2013-11-27,1330.0000,79329.5000,105070.0000,1.3245
79.7000,79.9600,79.6200,79.8600,16708900,0.0000,0,QQQ,2013-11-29,1330.0000,79329.5000,106001.0000,1.3362
79.9600,80.0800,79.5100,79.6300,26354600,0.0000,0,QQQ,2013-12-02,1340.0000,80129.1000,107146.4000,1.3372
79.5700,79.7800,79.2600,79.5600,37147000,0.0000,0,QQQ,2013-12-03,1340.0000,80129.1000,106623.8000,1.3307
79.2300,79.9000,78.9800,79.6400,37193200,0.0000,0,QQQ,2013-12-04,1340.0000,80129.1000,106168.2000,1.3250
79.7000,79.8000,79.3400,79.5400,39829300,0.0000,0,QQQ,2013-12-05,1340.0000,80129.1000,106798.0000,1.3328
80.2100,80.2800,79.7300,80.1100,36842900,0.0000,0,QQQ,2013-12-06,1340.0000,80129.1000,107481.4000,1.3414
80.4400,80.6100,80.3000,80.4400,22590000,0.0000,0,QQQ,2013-12-09,1350.0000,80933.5000,108594.0000,1.3418
80.3100,80.5300,80.2300,80.3800,26965900,0.0000,0,QQQ,2013-12-10,1350.0000,80933.5000,108418.5000,1.3396
80.3700,80.4900,79.2400,79.3500,36830600,0.0000,0,QQQ,2013-12-11,1350.0000,80933.5000,108499.5000,1.3406
79.3800,79.5700,79.0900,79.1400,33662600,0.0000,0,QQQ,2013-12-12,1350.0000,80933.5000,107163.0000,1.3241
79.5200,79.5500,78.9100,79.0400,34072000,0.0000,0,QQQ,2013-12-13,1350.0000,80933.5000,107352.0000,1.3264
79.4300,79.9400,79.3800,79.4800,24902500,0.0000,0,QQQ,2013-12-16,1360.0000,81727.8000,108024.8000,1.3218
79.4800,79.6800,79.1700,79.3200,24454900,0.0000,0,QQQ,2013-12-17,1360.0000,81727.8000,108092.8000,1.3226
79.4200,80.3200,78.3000,80.2400,68387200,0.0000,0,QQQ,2013-12-18,1360.0000,81727.8000,108011.2000,1.3216
80.1100,80.1200,79.6700,80.0200,44964100,0.0000,0,QQQ,2013-12-19,1360.0000,81727.8000,108949.6000,1.3331
80.1700,81.0000,80.1200,80.8400,40475400,0.2700,0,QQQ,2013-12-20,1360.0000,81727.8000,109031.2000,1.3341
81.5000,81.6900,81.2600,81.6900,28181800,0.0000,0,QQQ,2013-12-23,1370.0000,82542.8000,111655.0000,1.3527
81.7000,81.7800,81.5600,81.7200,13852500,0.0000,0,QQQ,2013-12-24,1370.0000,82542.8000,111929.0000,1.3560
81.8700,82.0600,81.7100,81.9900,15241100,0.0000,0,QQQ,2013-12-26,1370.0000,82542.8000,112161.9000,1.3588
82.1000,82.1400,81.6900,81.7900,15827400,0.0000,0,QQQ,2013-12-27,1370.0000,82542.8000,112477.0000,1.3627
81.6700,81.7800,81.4300,81.6700,18983700,0.0000,0,QQQ,2013-12-30,1380.0000,83359.5000,112704.6000,1.3520
81.8200,82.2000,81.7900,82.2000,24890500,0.0000,0,QQQ,2013-12-31,1380.0000,83359.5000,112911.6000,1.3545
81.8200,81.8400,81.3200,81.5600,29177500,0.0000,0,QQQ,2014-01-02,1380.0000,83359.5000,112911.6000,1.3545
81.5600,81.6300,80.9500,80.9700,35723700,0.0000,0,QQQ,2014-01-03,1380.0000,83359.5000,112552.8000,1.3502
80.9800,81.0800,80.3700,80.6700,32073100,0.0000,0,QQQ,2014-01-06,1390.0000,84169.3000,112562.2000,1.3373
81.0400,81.5400,80.8900,81.4100,25860600,0.0000,0,QQQ,2014-01-07,1390.0000,84169.3000,112645.6000,1.3383
81.4300,81.8200,81.2600,81.5900,27197400,0.0000,0,QQQ,2014-01-08,1390.0000,84169.3000,113187.7000,1.3448
81.8900,81.9000,81.0400,81.3200,23674700,0.0000,0,QQQ,2014-01-09,1390.0000,84169.3000,113827.1000,1.3524
81.5200,81.6800,80.9100,81.5800,38008900,0.0000,0,QQQ,2014-01-10,1390.0000,84169.3000,113312.8000,1.3462
81.4700,81.7500,80.0700,80.3800,48842300,0.0000,0,QQQ,2014-01-13,1400.0000,84984.0000,114058.0000,1.3421
80.6500,81.9800,80.6500,81.9100,37178900,0.0000,0,QQQ,2014-01-14,1400.0000,84984.0000,112910.0000,1.3286
82.2700,82.7400,82.1800,82.5800,39835600,0.0000,0,QQQ,2014-01-15,1400.0000,84984.0000,115178.0000,1.3553
82.5200,82.7100,82.3900,82.5900,31630100,0.0000,0,QQQ,2014-01-16,1400.0000,84984.0000,115528.0000,1.3594
82.3400,82.5800,81.9300,82.1300,36895800,0.0000,0,QQQ,2014-01-17,1400.0000,84984.0000,115276.0000,1.3564
82.6500,82.7900,82.0600,82.7500,26412700,0.0000,0,QQQ,2014-01-21,1400.0000,84984.0000,115710.0000,1.3616
82.9700,83.1700,82.7200,82.9700,29376900,0.0000,0,QQQ,2014-01-22,1400.0000,84984.0000,116158.0000,1.3668
82.7100,82.7200,82.1100,82.6900,35011900,0.0000,0,QQQ,2014-01-23,1400.0000,84984.0000,115794.0000,1.3625
82.2800,82.4100,81.0300,81.0600,63974600,0.0000,0,QQQ,2014-01-24,1400.0000,84984.0000,115192.0000,1.3555
81.0600,81.2000,79.6700,80.2700,63519300,0.0000,0,QQQ,2014-01-27,1410.0000,85794.6000,114294.6000,1.3322
79.9000,80.3100,79.7200,80.2300,44378800,0.0000,0,QQQ,2014-01-28,1410.0000,85794.6000,112659.0000,1.3131
79.5400,80.1300,79.2100,79.3700,51939300,0.0000,0,QQQ,2014-01-29,1410.0000,85794.6000,112151.4000,1.3072
80.3400,81.1200,80.2600,80.8400,65833600,0.0000,0,QQQ,2014-01-30,1410.0000,85794.6000,113279.4000,1.3204
79.9400,81.0000,79.8500,80.6200,45187000,0.0000,0,QQQ,2014-01-31,1410.0000,85794.6000,112715.4000,1.3138
80.4700,80.8400,78.5600,78.7700,65596900,0.0000,0,QQQ,2014-02-03,1420.0000,86599.3000,114267.4000,1.3195
79.1700,79.6700,78.9300,79.3500,37675500,0.0000,0,QQQ,2014-02-04,1420.0000,86599.3000,112421.4000,1.2982
79.0900,79.4200,78.2600,79.1400,41721800,0.0000,0,QQQ,2014-02-05,1420.0000,86599.3000,112307.8000,1.2969
79.3800,80.2600,79.3600,80.1500,32308600,0.0000,0,QQQ,2014-02-06,1420.0000,86599.3000,112719.6000,1.3016
80.6000,81.6400,80.3700,81.5800,38359400,0.0000,0,QQQ,2014-02-07,1420.0000,86599.3000,114452.0000,1.3216
81.5600,82.0900,81.5000,82.0500,30205400,0.0000,0,QQQ,2014-02-10,1430.0000,87414.9000,116630.8000,1.3342
82.2300,83.1400,82.1300,82.9800,38635500,0.0000,0,QQQ,2014-02-11,1430.0000,87414.9000,117588.9000,1.3452
83.1500,83.3300,82.8900,83.1400,32507200,0.0000,0,QQQ,2014-02-12,1430.0000,87414.9000,118904.5000,1.3602
82.5400,83.8300,82.5200,83.7600,40454500,0.0000,0,QQQ,2014-02-13,1430.0000,87414.9000,118032.2000,1.3503
83.7300,84.1200,83.4800,83.9300,33212400,0.0000,0,QQQ,2014-02-14,1430.0000,87414.9000,119733.9000,1.3697
84.0700,84.5000,83.8600,84.3400,29546600,0.0000,0,QQQ,2014-02-18,1430.0000,87414.9000,120220.1000,1.3753
84.1800,84.3800,83.5900,83.7600,41749900,0.0000,0,QQQ,2014-02-19,1430.0000,87414.9000,120377.4000,1.3771
83.8200,84.3100,83.4600,84.1500,41814800,0.0000,0,QQQ,2014-02-20,1430.0000,87414.9000,119862.6000,1.3712
84.4200,84.5500,83.9400,84.0400,31192200,0.0000,0,QQQ,2014-02-21,1430.0000,87414.9000,120720.6000,1.3810
84.2400,84.8700,84.1400,84.4900,31500400,0.0000,0,QQQ,2014-02-24,1440.0000,88257.3000,121305.6000,1.3745
84.6100,84.7800,84.1200,84.4000,26771700,0.0000,0,QQQ,2014-02-25,1440.0000,88257.3000,121838.4000,1.3805
84.6200,84.8900,83.9800,84.3200,42953700,0.0000,0,QQQ,2014-02-26,1440.0000,88257.3000,121852.8000,1.3807
84.3300,84.9500,84.2000,84.8700,28742400,0.3700,0,QQQ,2014-02-27,1440.0000,88257.3000,121435.2000,1.3759
84.8500,85.3600,84.0200,84.7700,48609800,0.0000,0,QQQ,2014-02-28,1440.0000,88257.3000,122184.0000,1.3844
83.9800,84.3700,83.3900,84.1500,38885700,0.0000,0,QQQ,2014-03-03,1450.0000,89097.1000,121771.0000,1.3667
85.0700,85.3800,84.9800,85.2200,33189000,0.0000,0,QQQ,2014-03-04,1450.0000,89097.1000,123351.5000,1.3845
85.3600,85.6000,85.1800,85.4500,27203300,0.0000,0,QQQ,2014-03-05,1450.0000,89097.1000,123772.0000,1.3892
85.6500,85.7100,85.0700,85.3800,24063900,0.0000,0,QQQ,2014-03-06,1450.0000,89097.1000,124192.5000,1.3939
85.6500,85.7300,84.5200,84.9500,31167800,0.0000,0,QQQ,2014-03-07,1450.0000,89097.1000,124192.5000,1.3939
84.9100,85.0700,84.4800,85.0300,18131700,0.0000,0,QQQ,2014-03-10,1460.0000,89946.2000,123968.6000,1.3783
85.2300,85.4500,84.4100,84.6600,27484300,0.0000,0,QQQ,2014-03-11,1460.0000,89946.2000,124435.8000,1.3834
84.2800,85.0300,83.9700,84.9800,27977200,0.0000,0,QQQ,2014-03-12,1460.0000,89946.2000,123048.8000,1.3680
85.3000,85.3300,83.4000,83.7800,48542000,0.0000,0,QQQ,2014-03-13,1460.0000,89946.2000,124538.0000,1.3846
83.5100,83.8700,83.1700,83.2100,38732300,0.0000,0,QQQ,2014-03-14,1460.0000,89946.2000,121924.6000,1.3555
83.7400,84.3700,83.7000,83.9400,28467200,0.0000,0,QQQ,2014-03-17,1470.0000,90783.6000,123097.8000,1.3559
84.0400,85.0600,84.0100,84.9500,31250200,0.0000,0,QQQ,2014-03-18,1470.0000,90783.6000,123538.8000,1.3608
84.9800,85.0700,83.9400,84.4900,40869400,0.0000,0,QQQ,2014-03-19,1470.0000,90783.6000,124920.6000,1.3760
84.2300,84.9800,84.0600,84.7300,31634500,0.0000,0,QQQ,2014-03-20,1470.0000,90783.6000,123818.1000,1.3639
85.2100,85.2600,83.5500,83.7100,62754000,0.2100,0,QQQ,2014-03-21,1470.0000,90783.6000,125258.7000,1.3798
84.0100,84.0700,82.2100,82.9700,77735300,0.0000,0,QQQ,2014-03-24,1480.0000,91623.7000,124334.8000,1.3570
83.4100,83.9400,82.5500,83.2500,41723300,0.0000,0,QQQ,2014-03-25,1480.0000,91623.7000,123446.8000,1.3473
83.6600,83.8500,82.1700,82.1700,40930400,0.0000,0,QQQ,2014-03-26,1480.0000,91623.7000,123816.8000,1.3514
82.0600,82.4300,81.2600,81.7100,64784500,0.0000,0,QQQ,2014-03-27,1480.0000,91623.7000,121448.8000,1.3255
81.9800,82.7800,81.6500,81.8700,39895100,0.0000,0,QQQ,2014-03-28,1480.0000,91623.7000,121330.4000,1.3242
82.5100,83.0100,82.4100,82.4600,33924300,0.0000,0,QQQ,2014-03-31,1490.0000,92448.8000,122939.9000,1.3298
82.8600,83.9600,82.4900,83.9100,38683800,0.0000,0,QQQ,2014-04-01,1490.0000,92448.8000,123461.4000,1.3355
84.2600,84.3500,83.7500,84.1200,34631600,0.0000,0,QQQ,2014-04-02,1490.0000,92448.8000,125547.4000,1.3580
84.2100,84.3500,82.9700,83.4500,30319100,0.0000,0,QQQ,2014-04-03,1490.0000,92448.8000,125472.9000,1.3572
84.0100,84.0900,81.0200,81.2300,131213200,0.0000,0,QQQ,2014-04-04,1490.0000,92448.8000,125174.9000,1.3540
80.7300,81.4800,79.9000,80.4600,83995800,0.0000,0,QQQ,2014-04-07,1500.0000,93256.1000,121095.0000,1.2985
80.5600,81.3200,80.2700,81.2100,51495700,0.0000,0,QQQ,2014-04-08,1500.0000,93256.1000,120840.0000,1.2958
81.5100,82.6500,81.2900,82.6000,45685200,0.0000,0,QQQ,2014-04-09,1500.0000,93256.1000,122265.0000,1.3111
82.6500,82.6500,79.8100,80.0400,73659600,0.0000,0,QQQ,2014-04-10,1500.0000,93256.1000,123975.0000,1.3294
79.3300,80.3600,78.9200,79.1100,93657400,0.0000,0,QQQ,2014-04-11,1500.0000,93256.1000,118995.0000,1.2760
79.8000,80.1500,79.0000,79.7300,46500700,0.0000,0,QQQ,2014-04-14,1510.0000,94054.1000,120498.0000,1.2812
80.0200,80.4500,78.3300,79.9900,84631500,0.0000,0,QQQ,2014-04-15,1510.0000,94054.1000,120830.2000,1.2847
80.6900,81.0600,80.0300,81.0600,46970900,0.0000,0,QQQ,2014-04-16,1510.0000,94054.1000,121841.9000,1.2954
80.7500,81.4800,80.5400,81.0700,53719500,0.0000,0,QQQ,2014-04-17,1510.0000,94054.1000,121932.5000,1.2964
81.2600,81.6800,80.8900,81.6800,25947900,0.0000,0,QQQ,2014-04-21,1520.0000,94866.7000,123515.2000,1.3020
81.9600,82.5300,81.8200,82.3300,38593400,0.0000,0,QQQ,2014-04-22,1520.0000,94866.7000,124579.2000,1.3132
82.3300,82.3500,81.5500,81.6000,34376700,0.0000,0,QQQ,2014-04-23,1520.0000,94866.7000,125141.6000,1.3191
82.9500,82.9600,81.5000,82.3800,48926300,0.0000,0,QQQ,2014-04-24,1520.0000,94866.7000,126084.0000,1.3291
81.8900,81.9900,80.8700,81.0700,44334000,0.0000,0,QQQ,2014-04-25,1520.0000,94866.7000,124472.8000,1.3121
81.4500,81.9300,80.0500,81.3300,58623800,0.0000,0,QQQ,2014-04-28,1530.0000,95681.2000,124618.5000,1.3024
81.5700,82.1300,81.1800,81.9800,36742700,0.0000,0,QQQ,2014-04-29,1530.0000,95681.2000,124802.1000,1.3044
81.6000,82.2800,81.3900,82.1900,38689400,0.0000,0,QQQ,2014-04-30,1530.0000,95681.2000,124848.0000,1.3048
82.3300,82.9100,82.1200,82.4400,37127200,0.0000,0,QQQ,2014-05-01,1530.0000,95681.2000,125964.9000,1.3165
82.7200,82.8700,82.0900,82.2900,40074200,0.0000,0,QQQ,2014-05-02,1530.0000,95681.2000,126561.6000,1.3227
81.8000,82.7400,81.6000,82.7200,27924400,0.0000,0,QQQ,2014-05-05,1540.0000,96499.2000,125972.0000,1.3054
82.5900,82.6400,81.6100,81.6500,33698500,0.0000,0,QQQ,2014-05-06,1540.0000,96499.2000,127188.6000,1.3180
81.8200,81.9000,80.4400,81.4100,67489100,0.0000,0,QQQ,2014-05-07,1540.0000,96499.2000,126002.8000,1.3057
81.1200,82.3300,80.9300,81.3400,46556900,0.0000,0,QQQ,2014-05-08,1540.0000,96499.2000,124924.8000,1.2946
81.2900,81.7000,80.7500,81.6400,35081500,0.0000,0,QQQ,2014-05-09,1540.0000,96499.2000,125186.6000,1.2973
82.1300,83.0100,82.0500,82.9800,38951100,0.0000,0,QQQ,2014-05-12,1550.0000,97320.5000,127301.5000,1.3081
83.0600,83.3400,82.8800,83.0400,30311900,0.0000,0,QQQ,2014-05-13,1550.0000,97320.5000,128743.0000,1.3229
82.7900,83.1000,82.4100,82.6100,26483600,0.0000,0,QQQ,2014-05-14,1550.0000,97320.5000,128324.5000,1.3186
82.5900,82.7300,81.4300,81.9600,59680300,0.0000,0,QQQ,2014-05-15,1550.0000,97320.5000,128014.5000,1.3154
82.0500,82.5400,81.4900,82.4900,66804100,0.0000,0,QQQ,2014-05-16,1550.0000,97320.5000,127177.5000,1.3068
82.2500,83.2000,82.1100,83.0700,32017000,0.0000,0,QQQ,2014-05-19,1560.0000,98143.0000,128310.0000,1.3074
83.0300,83.3300,82.4300,82.7700,33716000,0.0000,0,QQQ,2014-05-20,1560.0000,98143.0000,129526.8000,1.3198
82.9200,83.6000,82.8700,83.5600,36837700,0.0000,0,QQQ,2014-05-21,1560.0000,98143.0000,129355.2000,1.3180
83.6500,84.1600,83.5200,83.9200,30617100,0.0000,0,QQQ,2014-05-22,1560.0000,98143.0000,130494.0000,1.3296
84.0100,84.5500,83.8200,84.5400,22687300,0.0000,0,QQQ,2014-05-23,1560.0000,98143.0000,131055.6000,1.3354
84.9100,85.6100,84.8400,85.5900,29725200,0.0000,0,QQQ,2014-05-27,1560.0000,98143.0000,132459.6000,1.3497
85.5600,85.6800,85.2600,85.3300,30468100,0.0000,0,QQQ,2014-05-28,1560.0000,98143.0000,133473.6000,1.3600
85.6300,85.8800,85.4600,85.8700,33036100,0.0000,0,QQQ,2014-05-29,1560.0000,98143.0000,133582.8000,1.3611
85.8900,86.0100,85.4300,85.8800,29906400,0.0000,0,QQQ,2014-05-30,1560.0000,98143.0000,133988.4000,1.3652
85.9800,86.0000,85.2500,85.8000,30409900,0.0000,0,QQQ,2014-06-02,1570.0000,99002.8000,134988.6000,1.3635
85.5100,85.9000,85.4000,85.7600,21774500,0.0000,0,QQQ,2014-06-03,1570.0000,99002.8000,134250.7000,1.3560
85.5400,86.2200,85.4100,86.0800,20118300,0.0000,0,QQQ,2014-06-04,1570.0000,99002.8000,134297.8000,1.3565
86.1500,86.9600,85.8600,86.8000,35583100,0.0000,0,QQQ,2014-06-05,1570.0000,99002.8000,135255.5000,1.3662
87.1200,87.3000,86.9500,87.3000,22680600,0.0000,0,QQQ,2014-06-06,1570.0000,99002.8000,136778.4000,1.3816
87.3200,87.4500,87.0000,87.2300,23399500,0.0000,0,QQQ,2014-06-09,1580.0000,99876.0000,137965.6000,1.3814
87.1600,87.4300,87.0600,87.3900,20626000,0.0000,0,QQQ,2014-06-10,1580.0000,99876.0000,137712.8000,1.3788
87.0800,87.4900,87.0000,87.3700,22878200,0.0000,0,QQQ,2014-06-11,1580.0000,99876.0000,137586.4000,1.3776
87.1800,87.2700,86.2800,86.5800,35275900,0.0000,0,QQQ,2014-06-12,1580.0000,99876.0000,137744.4000,1.3792
86.9500,87.0500,86.4500,86.8300,39447100,0.0000,0,QQQ,2014-06-13,1580.0000,99876.0000,137381.0000,1.3755
86.6800,87.1600,86.4900,86.9100,25212300,0.0000,0,QQQ,2014-06-16,1590.0000,100742.8000,137821.2000,1.3681
86.8400,87.1900,86.7000,86.9500,19977900,0.0000,0,QQQ,2014-06-17,1590.0000,100742.8000,138075.6000,1.3706
87.0400,87.5600,86.5100,87.4400,34514000,0.0000,0,QQQ,2014-06-18,1590.0000,100742.8000,138393.6000,1.3737
87.5700,87.6300,86.9900,87.3900,38422200,0.0000,0,QQQ,2014-06-19,1590.0000,100742.8000,139236.3000,1.3821
87.4200,87.5800,87.2600,87.4900,25897500,0.2500,0,QQQ,2014-06-20,1590.0000,100742.8000,138997.8000,1.3797
87.4800,87.5400,87.2400,87.5100,20837900,0.0000,0,QQQ,2014-06-23,1600.0000,101617.6000,139968.0000,1.3774
87.5000,88.2400,87.1700,87.4200,31945800,0.0000,0,QQQ,2014-06-24,1600.0000,101617.6000,140000.0000,1.3777
87.2200,88.1300,87.2100,87.9800,32818600,0.0000,0,QQQ,2014-06-25,1600.0000,101617.6000,139552.0000,1.3733
88.0400,88.0400,87.3500,88.0300,22563900,0.0000,0,QQQ,2014-06-26,1600.0000,101617.6000,140864.0000,1.3862
87.9100,88.4300,87.8800,88.4100,22877800,0.0000,0,QQQ,2014-06-27,1600.0000,101617.6000,140656.0000,1.3842
88.3900,88.7800,88.3400,88.5600,19751900,0.0000,0,QQQ,2014-06-30,1610.0000,102501.5000,142307.9000,1.3883
88.8700,89.7700,88.8400,89.5300,31862500,0.0000,0,QQQ,2014-07-01,1610.0000,102501.5000,143080.7000,1.3959
89.5900,89.8200,89.5100,89.6900,18777300,0.0000,0,QQQ,2014-07-02,1610.0000,102501.5000,144239.9000,1.4072
89.9800,90.2500,89.7300,90.2500,15291700,0.0000,0,QQQ,2014-07-03,1610.0000,102501.5000,144867.8000,1.4133
90.1500,90.2600,89.8100,89.9800,23266400,0.0000,0,QQQ,2014-07-07,1620.0000,103403.0000,146043.0000,1.4124
