Open,High,Low,Close,Volume,Date,POSITIONS,COST,ASSETS,PERCENTAGE
117.52,118.48,116.68,117.52,1835955,2018-09-18,452.0,45260.56000000001,53119.04,1.1736275468089654
117.92,119.6,117.84,119.52,2182924,2018-09-19,452.0,45260.56000000001,53299.840000000004,1.1776221946878251
120.16,120.36,118.24,118.4,1846080,2018-09-20,452.0,45260.56000000001,54312.32,1.199992222809439
119.92,121.21,118.24,119.68,3544984,2018-09-21,452.0,45260.56000000001,54203.840000000004,1.1975954340821233
121.76,122.85,121.36,122.0,3086345,2018-09-24,460.0,46234.640000000014,56009.600000000006,1.2114207010155154
122.56,122.88,121.44,122.16,2287983,2018-09-25,460.0,46234.640000000014,56377.6,1.2193801011535936
121.36,121.92,120.72,120.88,1383155,2018-09-26,460.0,46234.640000000014,55825.6,1.207441000946476
122.08,122.16,121.2,122.08,1472736,2018-09-27,460.0,46234.640000000014,56156.799999999996,1.2146044610707465
121.92,124.56,121.84,124.16,2314641,2018-09-28,460.0,46234.640000000014,56083.200000000004,1.213012581043131
124.0,128.04,123.56,127.6,3279414,2018-10-01,468.0,47226.640000000014,58032.0,1.228797983511001
127.6,127.64,126.64,126.96,1999752,2018-10-02,468.0,47226.640000000014,59716.799999999996,1.2644727636774493
126.8,129.92,125.36,128.64,3278019,2018-10-03,468.0,47226.640000000014,59342.4,1.256545034751572
128.24,128.24,124.88,125.92,3300207,2018-10-04,468.0,47226.640000000014,60016.32000000001,1.2708149468181515
125.76,127.04,124.8,125.52,3253287,2018-10-05,468.0,47226.640000000014,58855.68,1.2462389871479314
124.48,125.64,124.24,125.44,2473343,2018-10-08,476.0,48222.48000000001,59252.48,1.2287314961818636
126.24,127.2,125.12,126.56,2912577,2018-10-09,476.0,48222.48000000001,60090.24,1.2461043065391906
126.16,126.16,122.96,123.04,2259738,2018-10-10,476.0,48222.48000000001,60052.159999999996,1.2453146333411302
121.76,122.12,119.12,119.6,3723564,2018-10-11,476.0,48222.48000000001,57957.76,1.2018826074478126
121.12,121.28,119.36,120.96,3340894,2018-10-12,476.0,48222.48000000001,57653.12,1.19556522186333
120.96,121.37,119.76,121.04,2797253,2018-10-15,484.0,49190.16000000001,58544.64,1.190169741265326
120.72,122.16,120.4,121.52,2308704,2018-10-16,484.0,49190.16000000001,58428.479999999996,1.18780829336599
120.4,120.47,117.52,118.56,3950951,2018-10-17,484.0,49190.16000000001,58273.600000000006,1.1846596961668756
116.48,118.08,116.08,116.48,2988333,2018-10-18,484.0,49190.16000000001,56376.32,1.1460893804777212
117.44,118.4,117.04,117.76,2574554,2018-10-19,484.0,49190.16000000001,56840.96,1.155535172075065
116.8,118.0,116.0,117.92,2182722,2018-10-22,492.0,50124.56000000001,57465.6,1.1464559489400004
114.88,115.12,111.44,112.32,5841743,2018-10-23,492.0,50124.56000000001,56520.96,1.1276100977245482
113.92,114.72,112.32,112.4,3376749,2018-10-24,492.0,50124.56000000001,56048.64,1.1181871721168224
113.44,114.64,113.28,113.68,1922628,2018-10-25,492.0,50124.56000000001,55812.479999999996,1.1134757093129592
112.96,115.0,112.48,114.64,2714951,2018-10-26,492.0,50124.56000000001,55576.32,1.1087642465090963
114.0,114.24,112.32,112.88,2657918,2018-10-29,500.0,51036.56000000001,57000.0,1.1168464332235555
111.2,113.28,110.96,112.24,2458201,2018-10-30,500.0,51036.56000000001,55600.0,1.089415117319819
111.92,113.0,110.17,110.32,3998849,2018-10-31,500.0,51036.56000000001,55960.0,1.0964688842664942
110.88,110.88,106.96,107.68,4506739,2018-11-01,500.0,51036.56000000001,55440.0,1.0862801097879635
107.36,108.12,106.2,106.48,3595178,2018-11-02,500.0,51036.56000000001,53680.0,1.051795026937552
107.92,108.72,106.32,106.4,2456172,2018-11-05,509.0,52007.84000000001,54931.28,1.0562115250316104
107.12,107.36,103.94,105.44,3702320,2018-11-06,509.0,52007.84000000001,54524.08,1.0483819362619173
106.08,106.48,103.8,104.48,3240038,2018-11-07,509.0,52007.84000000001,53994.72,1.0382034708613161
103.92,104.48,102.56,102.72,3425127,2018-11-08,509.0,52007.84000000001,52895.28,1.0170635811831445
101.2,102.72,100.56,101.6,3858088,2018-11-09,509.0,52007.84000000001,51510.8,0.9904429793661877
102.88,103.76,99.52,99.84,4355879,2018-11-12,518.0,52933.76000000001,53291.84,1.0067646809899766
99.36,99.84,92.92,93.52,10619466,2018-11-13,518.0,52933.76000000001,51468.48,0.9723186110338656
96.12,97.36,95.04,95.6,6936099,2018-11-14,518.0,52933.76000000001,49790.16,0.9406125693697178
95.92,97.24,95.44,95.84,4923987,2018-11-15,518.0,52933.76000000001,49686.56,0.9386554063040295
97.6,98.4,94.96,96.56,3793374,2018-11-16,518.0,52933.76000000001,50556.799999999996,0.9550955760558099
95.04,97.44,93.56,97.12,4316194,2018-11-19,528.0,53884.16000000001,50181.12,0.9312777632610398
94.64,95.2,89.306,90.16,9022216,2018-11-20,528.0,53884.16000000001,49969.92,0.9273582440553957
92.08,94.52,91.36,92.16,4777603,2018-11-21,528.0,53884.16000000001,48618.24,0.9022733211392734
87.04,87.52,85.52,86.64,6942045,2018-11-23,528.0,53884.16000000001,45957.12,0.8528873791481577
87.6,88.48,87.04,87.52,4877696,2018-11-26,539.0,54847.76000000001,47216.399999999994,0.8608628684197858
87.76,88.64,85.15299999999998,87.6,4510757,2018-11-27,539.0,54847.76000000001,47302.64,0.8624352206908722
86.8,88.32,84.8,85.28,6097719,2018-11-28,539.0,54847.76000000001,46785.2,0.853001107064354
86.72,88.32,86.08,86.96,4139982,2018-11-29,539.0,54847.76000000001,46742.08,0.8522149309288108
85.04,87.4,84.08,85.84,5852474,2018-11-30,539.0,54847.76000000001,45836.560000000005,0.835705232082404
90.16,90.16,88.16,90.16,4044548,2018-12-03,550.0,55839.52000000001,49588.0,0.8880448829073028
89.96,90.802,89.2,89.44,3399303,2018-12-04,550.0,55839.52000000001,49478.0,0.886074951933684
86.88,87.999,84.8,87.52,5738675,2018-12-06,550.0,55839.52000000001,47784.0,0.8557380149399564
90.96,91.805,88.6,88.88,5410952,2018-12-07,550.0,55839.52000000001,50028.0,0.8959246068017774
86.96,88.22,85.6,86.0,3925260,2018-12-10,561.0,56796.08000000001,48784.56,0.8589423777133913
88.32,88.79899999999998,86.8,87.6,2606042,2018-12-11,561.0,56796.08000000001,49547.52,0.8723756991679705
88.56,89.04,86.32,86.56,3284498,2018-12-12,561.0,56796.08000000001,49682.16,0.874746285307014
85.92,90.16,85.72,89.68,6635336,2018-12-13,561.0,56796.08000000001,48201.12,0.8486698377775367
88.72,88.792,86.24,86.56,4474004,2018-12-14,561.0,56796.08000000001,49771.92,0.8763266760663763
87.12,87.28,83.28,83.6,5016203,2018-12-17,572.0,57754.40000000001,49832.64,0.8628371171720248
83.28,83.28,77.84,78.32,7047744,2018-12-18,572.0,57754.40000000001,47636.16,0.8248057290873075
79.76,81.6,79.36,80.16,4808566,2018-12-19,572.0,57754.40000000001,45622.72,0.7899436233429833
78.48,79.68,77.12,77.76,5516571,2018-12-20,572.0,57754.40000000001,44890.560000000005,0.7772664939814109
76.96,78.24,76.32,76.56,4862655,2018-12-21,572.0,57754.40000000001,44021.119999999995,0.7622124028645435
75.92,76.16,74.24,74.32,2699773,2018-12-24,585.0,58741.36000000001,44413.200000000004,0.7560805538039977
74.0,79.36,73.84,79.2,5122350,2018-12-26,585.0,58741.36000000001,43290.0,0.7369594439080062
76.72,77.17399999999998,74.96,76.96,4572334,2018-12-27,585.0,58741.36000000001,44881.2,0.7640476829273274
76.32,77.2,75.04,76.24,2850421,2018-12-28,585.0,58741.36000000001,44647.2,0.7600641183656625
77.04,77.64,75.52,77.28,3552177,2018-12-31,597.0,59665.84000000001,45992.880000000005,0.7708410708707025
75.36,80.668,74.88,78.8,4137855,2019-01-02,597.0,59665.84000000001,44989.92,0.7540314525028055
79.92,80.08,77.24,79.6,4027375,2019-01-03,597.0,59665.84000000001,47712.24,0.7996575595013828
81.36,83.12,80.48,81.44,4864510,2019-01-04,597.0,59665.84000000001,48571.92,0.8140658038167231
82.16,84.16,81.85300000000002,82.32,4031141,2019-01-07,609.0,60651.76000000001,50035.439999999995,0.8249627051218297
83.44,84.398,82.87899999999998,84.0,3644150,2019-01-08,609.0,60651.76000000001,50814.96,0.8378150939065905
86.48,88.8,85.52,88.4,6148536,2019-01-09,609.0,60651.76000000001,52666.32,0.8683395172703973
87.12,89.12,86.8,88.8,2647249,2019-01-10,609.0,60651.76000000001,53056.08,0.8747657116627777
87.84,88.4,86.44,87.2,3576688,2019-01-11,609.0,60651.76000000001,53494.560000000005,0.8819951803542057
86.48,87.44,85.04,85.52,3882536,2019-01-14,620.0,61603.04000000001,53617.600000000006,0.8703726309610694
86.8,88.32,86.8,88.0,2989482,2019-01-15,620.0,61603.04000000001,53816.0,0.8735932512421464
87.6,88.56,86.57,88.48,4094159,2019-01-16,620.0,61603.04000000001,54312.0,0.881644801944839
87.04,88.8,86.16,88.24,4481596,2019-01-17,620.0,61603.04000000001,53964.8,0.8760087164529542
88.96,90.96,88.346,90.48,5105031,2019-01-18,620.0,61603.04000000001,55155.2,0.8953324381394163
88.72,89.273,87.4,88.96,4597172,2019-01-22,620.0,61603.04000000001,55006.4,0.8929169729286086
89.36,89.52,87.12,88.4,3630601,2019-01-23,620.0,61603.04000000001,55403.2,0.8993582134907626
88.48,89.84,88.24,89.36,2748365,2019-01-24,620.0,61603.04000000001,54857.600000000006,0.8905015077178009
89.6,90.4,89.28,90.0,2220977,2019-01-25,620.0,61603.04000000001,55552.0,0.9017736787015704
87.52,87.742,86.24,87.6,3613907,2019-01-28,631.0,62565.76000000001,55225.119999999995,0.8826732065589867
88.96,90.6,88.96,89.28,2847829,2019-01-29,631.0,62565.76000000001,56133.759999999995,0.897196166081895
90.72,92.32,90.32,91.2,2582504,2019-01-30,631.0,62565.76000000001,57244.32,0.9149464499432276
92.0,93.04,90.085,90.8,3443349,2019-01-31,631.0,62565.76000000001,58052.0,0.9278557472969239
91.2,93.52,91.12,93.04,2362478,2019-02-01,631.0,62565.76000000001,57547.200000000004,0.9197874364508638
91.04,92.16,89.6,92.0,2478473,2019-02-04,641.0,63476.16000000001,58356.64000000001,0.9193473581262634
90.24,91.781,89.84,90.32,2743159,2019-02-05,641.0,63476.16000000001,57843.84,0.9112687345926406
89.68,91.28,89.056,90.56,2399106,2019-02-06,641.0,63476.16000000001,57484.880000000005,0.9056136981191047
90.08,90.32,87.054,88.56,2777824,2019-02-07,641.0,63476.16000000001,57741.28,0.909653009885916
88.8,89.04,87.76,88.64,1734604,2019-02-08,641.0,63476.16000000001,56920.799999999996,0.8967272122321197
86.72,88.48,86.16,88.08,2945869,2019-02-11,652.0,64430.08000000001,56541.44,0.8775627781309598
90.56,90.72,89.04,89.28,2233892,2019-02-12,652.0,64430.08000000001,59045.12,0.9164216465352828
90.4,91.769,90.351,90.72,2597723,2019-02-13,652.0,64430.08000000001,58940.8,0.914802527018436
90.16,91.84,89.36,91.84,3395522,2019-02-14,652.0,64430.08000000001,58784.32,0.9123738477431658
92.88,93.84,92.584,93.68,2346180,2019-02-15,652.0,64430.08000000001,60557.759999999995,0.9398988795295611
93.12,94.4,93.04,94.24,2636742,2019-02-19,652.0,64430.08000000001,60714.240000000005,0.9423275588048314
93.84,96.16,93.76,95.44,2125911,2019-02-20,652.0,64430.08000000001,61183.68,0.9496135966306419
95.12,95.52,94.64,95.04,1654337,2019-02-21,652.0,64430.08000000001,62018.240000000005,0.9625665527654164
96.0,96.48,95.44,95.6,1635109,2019-02-22,652.0,64430.08000000001,62592.0,0.9714717101080736
93.84,94.16,92.0,92.56,3565645,2019-02-25,662.0,65368.48000000001,62122.08,0.9503369207911824
92.88,93.6,92.32,93.04,2493223,2019-02-26,662.0,65368.48000000001,61486.56,0.940614803954444
94.6,95.92,94.08,95.12,2688472,2019-02-27,662.0,65368.48000000001,62625.2,0.958033596620267
95.36,95.944,94.8,95.6,1783633,2019-02-28,662.0,65368.48000000001,63128.32,0.9657302724493516
95.6,96.24,92.88,93.28,3959204,2019-03-01,662.0,65368.48000000001,63287.2,0.9681608016585361
94.72,95.28,93.44,94.4,2754205,2019-03-04,672.0,66315.68000000001,63651.84,0.9598309178161182
95.28,95.44,94.08,94.56,2590208,2019-03-05,672.0,66315.68000000001,64028.16,0.965505593850504
93.68,94.312,92.64,94.0,3225271,2019-03-06,672.0,66315.68000000001,62952.96000000001,0.9492922337522589
94.64,94.88,94.013,94.48,2221279,2019-03-07,672.0,66315.68000000001,63598.08,0.9590202498112059
92.08,93.92,91.12,93.84,3694683,2019-03-08,672.0,66315.68000000001,61877.76,0.9330788736540135
94.96,95.2,94.16,94.88,2811998,2019-03-11,682.0,67265.28000000001,64762.719999999994,0.9627956651633648
95.52,96.16,94.8,95.12,2052432,2019-03-12,682.0,67265.28000000001,65144.64,0.9684734829023233
96.4,97.68,96.24,97.52,3626701,2019-03-13,682.0,67265.28000000001,65744.8,0.9773957679206864
97.76,98.16,97.086,97.76,2648074,2019-03-14,682.0,67265.28000000001,66672.32,0.9911847538581567
96.64,97.92,96.48,97.6,2030775,2019-03-15,682.0,67265.28000000001,65908.48,0.9798291183802399
97.84,98.96,97.64,98.48,2304933,2019-03-18,692.0,68243.68000000001,67705.28,0.9921106247494272
99.04,99.28,97.885,98.24,1948515,2019-03-19,692.0,68243.68000000001,68535.68000000001,1.0042787844969674
98.16,100.16,98.0,100.0,2446095,2019-03-20,692.0,68243.68000000001,67926.72,0.9953554673487712
99.84,100.4,99.12,99.52,1866703,2019-03-21,692.0,68243.68000000001,69089.28,1.0123908909953272
98.4,98.56,96.88,97.84,2842485,2019-03-22,692.0,68243.68000000001,68092.8,0.9977890992982793
97.44,98.64,96.64,98.0,2457836,2019-03-25,702.0,69218.08,68402.88,0.9882227302462017
99.92,100.32,99.2,99.76,2047624,2019-03-26,702.0,69218.08,70143.84,1.0133745402935186
99.92,100.08,97.76,98.72,2391096,2019-03-27,702.0,69218.08,70143.84,1.0133745402935186
97.2,98.8,97.12,98.8,2587634,2019-03-28,702.0,69218.08,68234.40000000001,0.9857886841125904
100.48,100.48,99.36,100.0,2203940,2019-03-29,702.0,69218.08,70536.96,1.0190539812719452
100.96,102.64,100.64,102.56,2856934,2019-04-01,711.0,70126.72,71782.56,1.0236121124729631
103.04,104.32,102.8,104.08,2901423,2019-04-02,711.0,70126.72,73261.44,1.044700793078587
104.0,104.48,103.2,103.92,3037745,2019-04-03,711.0,70126.72,73944.0,1.0544340302811823
103.84,104.32,102.88,103.36,2172126,2019-04-04,711.0,70126.72,73830.24,1.0528118240807498
103.84,105.36,103.76,105.2,2344917,2019-04-05,711.0,70126.72,73830.24,1.0528118240807498
105.84,107.28,105.84,107.2,2982435,2019-04-08,720.0,71079.28,76204.8,1.072109903195418
106.8,107.04,105.92,106.64,3424220,2019-04-09,720.0,71079.28,76896.0,1.0818342560588683
107.04,107.68,106.64,107.28,2108259,2019-04-10,720.0,71079.28,77068.8,1.084265344274731
106.72,107.04,105.44,106.16,2359751,2019-04-11,720.0,71079.28,76838.4,1.0810238933202474
106.88,107.16,106.24,106.4,2317663,2019-04-12,720.0,71079.28,76953.59999999999,1.0826446187974892
105.84,106.31,105.12,105.92,1979565,2019-04-15,729.0,72031.84,77157.36,1.0711563108758573
105.84,107.04,105.04,106.96,1681164,2019-04-16,729.0,72031.84,77157.36,1.0711563108758573
107.04,107.12,106.08,106.24,1932466,2019-04-17,729.0,72031.84,78032.16,1.0833009402508669
106.4,106.72,105.84,106.56,1549136,2019-04-18,729.0,72031.84,77565.6,1.0768238045841951
108.88,109.76,108.8,109.36,2547716,2019-04-22,738.0,73011.76,80353.44,1.1005547599455212
109.76,110.84,109.64,110.32,2315431,2019-04-23,738.0,73011.76,81002.88,1.1094497653528694
110.48,110.56,109.28,109.44,1879183,2019-04-24,738.0,73011.76,81534.24,1.1167274970497905
109.52,109.8,108.0,108.24,2195307,2019-04-25,738.0,73011.76,80825.76,1.1070238547872289
107.04,107.12,103.68,104.72,5269260,2019-04-26,738.0,73011.76,78995.52,1.0819561122756116
105.2,106.0,104.44,105.84,2926274,2019-04-29,747.0,73958.56,78584.40000000001,1.0625463773226522
106.8,106.88,105.44,106.32,2096427,2019-04-30,747.0,73958.56,79779.59999999999,1.078706778498662
106.24,106.44,104.48,105.76,3221471,2019-05-01,747.0,73958.56,79361.28,1.0730506380870586
103.36,103.52,101.52,102.56,5288614,2019-05-02,747.0,73958.56,77209.92,1.0439619159702407
102.96,104.08,102.8,102.96,3274225,2019-05-03,747.0,73958.56,76911.12,1.0399218156762382
102.32,104.84,102.31,104.56,4741503,2019-05-06,756.0,74879.44,77353.92,1.0330461873112298
102.24,102.8,101.04,101.84,3743117,2019-05-07,756.0,74879.44,77293.44,1.0322384889630585
102.24,103.84,102.0,103.12,2893745,2019-05-08,756.0,74879.44,77293.44,1.0322384889630585
102.56,102.96,101.48,102.48,2399019,2019-05-09,756.0,74879.44,77535.36,1.035469282355744
102.4,103.41,102.3,102.72,2353611,2019-05-10,756.0,74879.44,77414.40000000001,1.0338538856594013
105.12,105.53,101.12,101.44,4848842,2019-05-13,765.0,75825.52,80416.8,1.0605505903553316
102.72,103.56,102.48,102.96,2536021,2019-05-14,765.0,75825.52,78580.8,1.0363371065572646
102.16,104.04,102.08,103.76,2752536,2019-05-15,765.0,75825.52,78152.4,1.030687293671049
104.8,105.92,104.64,105.12,2457741,2019-05-16,765.0,75825.52,80172.0,1.0573221258489225
105.28,106.04,104.25,104.64,2948458,2019-05-17,765.0,75825.52,80539.2,1.0621648226085358
104.96,105.76,104.24,105.2,2682615,2019-05-20,774.0,76770.16,81239.04,1.0582111591274526
104.88,105.36,104.4,105.04,1840012,2019-05-21,774.0,76770.16,81177.12,1.0574045957439713
103.92,104.43,101.52,101.92,3444327,2019-05-22,774.0,76770.16,80434.08,1.0477258351421959
98.96,98.96,95.36,96.72,5696452,2019-05-23,774.0,76770.16,76595.04,0.9977189053663558
97.76,97.92,95.629,97.84,2690882,2019-05-24,774.0,76770.16,75666.24,0.9856204546141366
98.96,98.96,97.6,97.84,2925529,2019-05-28,774.0,76770.16,76595.04,0.9977189053663558
96.24,98.24,94.64,97.92,4513234,2019-05-29,774.0,76770.16,74489.76,0.9702957503279919
98.24,98.32,93.76,94.08,3688590,2019-05-30,774.0,76770.16,76037.76,0.9904598349150242
91.6,92.28,88.32,88.8,5039956,2019-05-31,774.0,76770.16,70898.4,0.923515074086077
90.4,90.563,87.68,87.92,4144102,2019-06-03,785.0,77764.56,70964.0,0.912549366960991
88.56,89.52,87.6,89.28,2809361,2019-06-04,785.0,77764.56,69519.6,0.8939753532971833
88.08,88.16,84.24,86.16,5199918,2019-06-05,785.0,77764.56,69142.8,0.8891299584283638
85.92,88.72,85.2,88.48,3949347,2019-06-06,785.0,77764.56,67447.2,0.8673256815186764
87.76,90.4,87.6,89.84,3269396,2019-06-07,785.0,77764.56,68891.6,0.8858996951824842
89.84,90.8,88.355,88.88,2936625,2019-06-10,796.0,78752.8,71512.64,0.9080647291270914
89.52,89.76,88.28,88.88,2360615,2019-06-11,796.0,78752.8,71257.92,0.9048303044463181
87.04,87.2,84.56,85.12,4382647,2019-06-12,796.0,78752.8,69283.84000000001,0.8797635131703255
88.56,88.64,86.48,87.04,4366046,2019-06-13,796.0,78752.8,70493.76,0.8951270304039982
87.36,88.32,86.88,87.52,3216363,2019-06-14,796.0,78752.8,69538.56,0.8829979378510986
86.8,87.56,86.0,86.48,3940363,2019-06-17,807.0,79707.6,70047.59999999999,0.8788070397302138
87.92,90.48,87.68,90.0,4511600,2019-06-18,807.0,79707.6,70951.44,0.8901464854041521
89.12,90.72,88.8,90.64,5144683,2019-06-19,807.0,79707.6,71919.84,0.9022958914833716
93.52,95.2,93.04,94.8,5822444,2019-06-20,807.0,79707.6,75470.64,0.9468437137738434
94.88,95.84,94.8,95.76,3071972,2019-06-21,807.0,79707.6,76568.16,0.9606130406636255
95.6,96.32,94.16,96.08,3329024,2019-06-24,817.0,80663.6,78105.2,0.9682830917539013
96.28,96.88,95.52,96.0,2896216,2019-06-25,817.0,80663.6,78660.76,0.975170461025791
98.32,99.44,98.0,98.32,4382434,2019-06-26,817.0,80663.6,80327.43999999999,0.9958325688414599
98.32,99.12,98.096,98.32,3304889,2019-06-27,817.0,80663.6,80327.43999999999,0.9958325688414599
98.64,98.8,95.853,96.32,3607098,2019-06-28,817.0,80663.6,80588.88,0.9990736837929376
99.52,99.56,96.848,98.24,3918918,2019-07-01,827.0,81658.8,82303.04,1.0078894130210092
97.68,97.68,93.12,93.6,6164291,2019-07-02,827.0,81658.8,80781.36,0.9892548016870196
94.48,94.84,93.182,94.16,2461279,2019-07-03,827.0,81658.8,78134.96,0.9568467819757333
94.88,95.92,94.56,95.6,2838280,2019-07-05,827.0,81658.8,78465.76,0.9608977844396439
95.96,97.041,95.28,95.44,3144796,2019-07-08,837.0,82618.40000000001,80318.51999999999,0.9721626175282986
95.84,96.4,95.327,96.32,1831983,2019-07-09,837.0,82618.40000000001,80218.08,0.970946907710631
98.64,100.52,98.4,100.24,4188493,2019-07-10,837.0,82618.40000000001,82561.68000000001,0.9993134701228782
100.56,101.0,99.84,100.4,2230186,2019-07-11,837.0,82618.40000000001,84168.72,1.0187648272055618
100.08,100.64,99.52,100.16,1864222,2019-07-12,837.0,82618.40000000001,83766.95999999999,1.0139019879348907
100.8,100.88,98.32,98.4,2717272,2019-07-15,846.0,83525.6,85276.8,1.0209660271820855
98.96,99.76,94.88,96.56,4500138,2019-07-16,846.0,83525.6,83720.15999999999,1.0023293457335234
96.88,96.88,93.92,94.0,3774623,2019-07-17,846.0,83525.6,81960.48,0.9812617927916709
94.24,94.4,90.96,92.48,4825066,2019-07-18,846.0,83525.6,79727.04,0.9545222063654735
92.56,93.519,91.44,93.36,3138532,2019-07-19,846.0,83525.6,78305.76,0.9375061059124387
92.96,93.677,92.64,93.44,3000223,2019-07-22,856.0,84455.20000000001,79573.76,0.9422008354725343
93.44,94.56,92.72,94.48,2235122,2019-07-23,856.0,84455.20000000001,79984.64,0.94706590002747
94.48,95.6,91.772,92.72,4365505,2019-07-24,856.0,84455.20000000001,80874.88,0.9576068732298306
93.8,94.16,92.64,92.8,2486520,2019-07-25,856.0,84455.20000000001,80292.8,0.9507146984436718
93.12,93.68,92.4,93.2,2157044,2019-07-26,856.0,84455.20000000001,79710.72,0.943822523657513
94.16,94.72,92.688,94.56,2837455,2019-07-29,866.0,85396.80000000002,81542.56,0.9548666928971575
94.72,96.76,94.56,96.64,2717495,2019-07-30,866.0,85396.80000000002,82027.52,0.960545594214303
97.2,97.6,96.0,96.32,3487515,2019-07-31,866.0,85396.80000000002,84175.2,0.9856950143330895
94.96,95.04,88.96,90.48,7204322,2019-08-01,866.0,85396.80000000002,82235.36,0.9629794090645081
92.68,92.826,91.52,91.84,4697245,2019-08-02,866.0,85396.80000000002,80260.88,0.9398581679875592
90.48,92.32,90.32,90.96,5893976,2019-08-05,877.0,86392.08000000002,79350.96,0.918498084546639
91.44,91.52,88.72,89.12,3784239,2019-08-06,877.0,86392.08000000002,80192.88,0.9282434223137119
86.48,87.12,83.92,86.72,6763022,2019-08-07,877.0,86392.08000000002,75842.96,0.8778925105171677
86.88,87.92,86.32,87.68,2943329,2019-08-08,877.0,86392.08000000002,76193.76,0.8819530679201146
89.76,91.04,89.6,90.24,3621720,2019-08-09,877.0,86392.08000000002,78719.52,0.911189081221334
90.96,91.52,90.08,90.92,2948579,2019-08-12,887.0,87301.68000000002,80681.51999999999,0.924169156882204
90.64,95.44,90.48,94.96,5984431,2019-08-13,887.0,87301.68000000002,80397.68000000001,0.9209179021526274
91.68,92.16,89.84,91.52,5230790,2019-08-14,887.0,87301.68000000002,81320.16,0.931484480023752
90.4,91.36,89.76,90.8,3768831,2019-08-15,887.0,87301.68000000002,80184.8,0.9184794611054448
91.04,91.52,90.24,91.2,2934803,2019-08-16,887.0,87301.68000000002,80752.48000000001,0.9249819705645984
92.8,93.68,92.0,93.28,3050403,2019-08-19,897.0,88229.68000000002,83241.59999999999,0.9434648295222194
92.72,93.954,91.76,93.04,3081748,2019-08-20,897.0,88229.68000000002,83169.84,0.9426514977726314
94.72,94.96,92.4,92.88,3012189,2019-08-21,897.0,88229.68000000002,84963.84,0.9629847915123343
93.28,93.6,91.28,92.24,2724057,2019-08-22,897.0,88229.68000000002,83672.16,0.9483448200197483
89.84,91.12,88.6,89.52,4257204,2019-08-23,897.0,88229.68000000002,80586.48,0.913371554787459
91.52,91.92,89.12,89.44,3261006,2019-08-26,907.0,89144.88000000002,83008.64,0.9311655363718027
89.92,91.68,89.36,91.36,3071538,2019-08-27,907.0,89144.88000000002,81557.44,0.9148864186030649
93.76,94.32,92.4,93.12,3798728,2019-08-28,907.0,89144.88000000002,85040.32,0.9539563012480357
93.2,94.641,93.16,94.24,2845681,2019-08-29,907.0,89144.88000000002,84532.40000000001,0.9482586100289775
93.92,94.08,90.8,91.68,3818589,2019-08-30,907.0,89144.88000000002,85185.44,0.9555842130249094
88.72,90.16,87.92,89.76,3508324,2019-09-03,907.0,89144.88000000002,80469.04,0.9026770802765114
92.24,94.16,92.158,93.68,3644308,2019-09-04,907.0,89144.88000000002,83661.68,0.9384911393677345
94.4,96.08,93.2,93.6,3411113,2019-09-05,907.0,89144.88000000002,85620.8,0.9604679483555307
91.68,94.8,91.28,94.16,2792520,2019-09-06,907.0,89144.88000000002,83153.76000000001,0.9327934481486765
95.36,96.8,95.16,96.64,2925376,2019-09-09,917.0,90098.48000000003,87445.12,0.9705504465780108
96.88,97.8,95.2,95.84,3195703,2019-09-10,917.0,90098.48000000003,88838.95999999999,0.986020629870781
95.92,96.4,92.64,93.44,4790672,2019-09-11,917.0,90098.48000000003,87958.64,0.9762499877911367
90.56,92.16,90.24,91.76,4467405,2019-09-12,917.0,90098.48000000003,83043.52,0.9216972361797888
91.92,92.2,91.066,91.52,1759294,2019-09-13,917.0,90098.48000000003,84290.64,0.9355389791259517
99.92,105.28,99.6,102.64,10127498,2019-09-16,927.0,91097.68000000002,92625.84,1.016774960679569
103.44,103.44,97.2,98.32,12375256,2019-09-17,927.0,91097.68000000002,95888.88,1.0525940946026284
97.04,98.144,96.08,96.8,4342795,2019-09-18,927.0,91097.68000000002,89956.08,0.9874683965607025
97.76,98.28,96.88,97.52,3822516,2019-09-19,927.0,91097.68000000002,90623.52,0.9947950375904192
97.84,98.525,96.64,97.6,3016473,2019-09-20,927.0,91097.68000000002,90697.68000000001,0.9956091088159433
97.12,97.92,96.32,97.68,2698017,2019-09-23,937.0,92068.88000000002,91001.44,0.9884060716281113
96.96,97.198,94.88,95.2,3699162,2019-09-24,937.0,92068.88000000002,90851.51999999999,0.9867777255463515
93.28,94.56,92.8,94.4,2705956,2019-09-25,937.0,92068.88000000002,87403.36,0.9493257656658796
93.44,94.52,92.48,94.4,2632501,2019-09-26,937.0,92068.88000000002,87553.28,0.9509541117476392
92.56,94.719,92.4,93.28,3222683,2019-09-27,937.0,92068.88000000002,86728.72,0.9419982082979611
92.08,92.8,90.08,90.72,3176761,2019-09-30,947.0,92989.68000000002,87199.76,0.9377358863908336
91.12,91.44,88.56,89.52,3315106,2019-10-01,947.0,92989.68000000002,86290.64,0.9279593176361074
89.6,89.6,87.08,87.84,3566985,2019-10-02,947.0,92989.68000000002,84851.2,0.912479750441124
86.64,87.84,85.12,87.44,3676880,2019-10-03,947.0,92989.68000000002,82048.08,0.8823353301140512
88.56,89.12,86.88,88.32,3501458,2019-10-04,947.0,92989.68000000002,83866.32,0.9018884676235039
