Open,High,Low,Close,Volume,Date,POSITIONS,COST,ASSETS,PERCENTAGE
112.6,113.08,112.0,112.2,227943,2017-10-20,60.0,8016.4,6756.0,0.8427723167506612
111.52,116.96,111.44,115.8,539765,2017-10-23,70.0,9131.6,7806.4,0.8548775680056069
113.76,117.6,113.08,117.0,450629,2017-10-24,70.0,9131.6,7963.200000000001,0.8720487099741557
118.4,129.0,117.84,120.88,592483,2017-10-25,70.0,9131.6,8288.0,0.9076175040518638
119.12,120.56,117.52,120.32,364553,2017-10-26,70.0,9131.6,8338.4,0.9131367996846116
117.32,119.36,113.24,113.72,233878,2017-10-27,70.0,9131.6,8212.4,0.8993385606027421
115.28,117.56,112.64,114.72,354981,2017-10-30,80.0,10284.4,9222.4,0.8967368052584497
113.8,114.44,112.32,112.64,191053,2017-10-31,80.0,10284.4,9104.0,0.8852242230951733
111.6,114.36,111.24,113.24,239251,2017-11-01,80.0,10284.4,8928.0,0.8681109252848975
113.2,116.56,111.84,112.0,295797,2017-11-02,80.0,10284.4,9056.0,0.8805569600560071
111.4,112.88,111.04,111.72,247180,2017-11-03,80.0,10284.4,8912.0,0.8665551709385089
111.52,111.68,110.52,110.68,183129,2017-11-06,90.0,11399.6,10036.8,0.8804519456823046
110.64,111.36,109.96,111.36,267629,2017-11-07,90.0,11399.6,9957.6,0.8735043334853855
112.24,113.12,110.2,111.4,161880,2017-11-08,90.0,11399.6,10101.6,0.8861363556616022
115.72,119.2,112.8,113.08,522074,2017-11-09,90.0,11399.6,10414.8,0.9136110038948734
114.36,116.44,113.6,115.6,211777,2017-11-10,90.0,11399.6,10292.4,0.9028737850450892
117.76,117.76,114.12,115.96,167212,2017-11-13,100.0,12577.2,11776.0,0.9362974270902903
117.76,119.92,116.32,116.88,291718,2017-11-14,100.0,12577.2,11776.0,0.9362974270902903
120.32,123.2,118.58,121.16,311210,2017-11-15,100.0,12577.2,12032.0,0.9566517189835575
117.28,117.28,114.88,116.24,312147,2017-11-16,100.0,12577.2,11728.0,0.9324809973603028
116.2,116.4,113.68,114.4,301887,2017-11-17,100.0,12577.2,11620.0,0.9238940304678306
112.84,113.12,110.6,110.8,258918,2017-11-20,110.0,13705.6,12412.4,0.9056444081251459
108.48,108.84,105.88,106.48,394470,2017-11-21,110.0,13705.6,11932.800000000001,0.8706514125612889
105.52,106.52,104.88,105.56,254050,2017-11-22,110.0,13705.6,11607.199999999999,0.8468946999766518
104.84,105.32,104.52,105.08,77969,2017-11-24,110.0,13705.6,11532.4,0.8414370768153163
105.4,106.04,104.24,104.84,200529,2017-11-27,120.0,14759.6,12648.0,0.8569337922436923
103.88,105.0,102.96,103.44,395396,2017-11-28,120.0,14759.6,12465.599999999999,0.8445757337597224
103.64,106.96,103.56,105.8,418080,2017-11-29,120.0,14759.6,12436.8,0.8426244613675167
103.92,107.32,103.84,106.12,346078,2017-11-30,120.0,14759.6,12470.4,0.84490094582509
107.24,120.0,106.16,109.04,1064172,2017-12-01,120.0,14759.6,12868.8,0.871893547250603
104.16,108.2,103.32,108.16,476727,2017-12-04,130.0,15801.2,13540.8,0.8569475736020048
107.16,108.8,104.88,107.68,375474,2017-12-05,130.0,15801.2,13930.8,0.8816292433486064
109.12,109.52,107.08,107.64,325975,2017-12-06,130.0,15801.2,14185.6,0.897754600916386
107.6,107.72,103.82,104.04,300082,2017-12-07,130.0,15801.2,13988.0,0.8852492215781079
102.44,102.68,100.56,100.76,322773,2017-12-08,130.0,15801.2,13317.199999999999,0.8427967496139532
100.28,100.4,97.16,97.28,253326,2017-12-11,140.0,16804.0,14039.2,0.8354677457748155
96.84,97.76,96.48,97.52,228654,2017-12-12,140.0,16804.0,13557.6,0.8068079028802666
96.68,97.6,96.36,97.16,146647,2017-12-13,140.0,16804.0,13535.2,0.805474886931683
96.68,98.36,96.2,96.72,228686,2017-12-14,140.0,16804.0,13535.2,0.805474886931683
95.96,96.036,92.72,93.44,318483,2017-12-15,140.0,16804.0,13434.4,0.7994763151630564
92.2,92.86,91.32,92.16,302349,2017-12-18,150.0,17726.0,13830.0,0.7802098612208056
91.96,93.64,91.92,92.56,260589,2017-12-19,150.0,17726.0,13793.999999999998,0.7781789461807513
90.96,92.68,90.92,92.28,396744,2017-12-20,150.0,17726.0,13643.999999999998,0.7697168001805257
91.88,92.84,91.36,91.56,366071,2017-12-21,150.0,17726.0,13782.0,0.7775019745007334
91.44,92.84,91.0,92.12,125653,2017-12-22,150.0,17726.0,13716.0,0.7737786302606341
92.92,93.04,91.16,92.12,120482,2017-12-26,150.0,17726.0,13938.0,0.786302606340968
91.8,93.0,90.76,92.64,236368,2017-12-27,150.0,17726.0,13770.0,0.7768250028207153
92.16,92.28,91.12,91.12,136939,2017-12-28,150.0,17726.0,13824.0,0.7798713753807965
90.72,92.96,90.72,92.6,218301,2017-12-29,150.0,17726.0,13608.0,0.7676858851404716
92.12,92.56,89.24,89.32,236301,2018-01-02,150.0,17726.0,13818.0,0.7795328895407876
88.28,88.28,87.16,87.56,207831,2018-01-03,150.0,17726.0,13242.0,0.747038248899921
86.64,87.56,86.28,87.28,213095,2018-01-04,150.0,17726.0,12996.0,0.7331603294595509
87.08,87.72,87.0,87.32,193332,2018-01-05,150.0,17726.0,13062.0,0.7368836736996502
87.08,87.44,85.44,86.2,172172,2018-01-08,160.0,18596.8,13932.8,0.7492041641572743
85.64,87.16,85.4,87.08,195613,2018-01-09,160.0,18596.8,13702.4,0.7368149359029511
88.12,89.214,85.76,86.24,326123,2018-01-10,160.0,18596.8,14099.2,0.7581519401187302
85.44,86.0,84.96,85.72,166590,2018-01-11,160.0,18596.8,13670.4,0.7350942097565173
85.36,86.08,85.12,85.76,226409,2018-01-12,160.0,18596.8,13657.6,0.7344059192979437
86.32,91.96,86.12,91.04,673038,2018-01-16,160.0,18596.8,13811.199999999999,0.7426654048008259
90.0,92.56,87.12,88.92,661718,2018-01-17,160.0,18596.8,14400.0,0.7743267658952078
90.48,92.32,88.0,89.36,663840,2018-01-18,160.0,18596.8,14476.800000000001,0.778456508646649
89.12,90.84,88.72,89.04,360658,2018-01-19,160.0,18596.8,14259.2,0.7667555708508992
89.68,89.68,86.38,87.16,299883,2018-01-22,170.0,19493.6,15245.6,0.7820823244552059
88.08,89.52,87.36,88.56,402352,2018-01-23,170.0,19493.6,14973.6,0.7681290269626955
89.08,93.24,89.0,90.88,594144,2018-01-24,170.0,19493.6,15143.6,0.7768498378955145
90.4,93.92,90.32,92.4,444713,2018-01-25,170.0,19493.6,15368.000000000002,0.7883613083268356
91.52,92.96,91.28,91.72,278245,2018-01-26,170.0,19493.6,15558.4,0.7981286165715927
93.96,98.6,90.2,98.4,397963,2018-01-29,180.0,20433.199999999997,16912.8,0.8277117632088954
101.8,106.12,100.0,101.52,1073180,2018-01-30,180.0,20433.199999999997,18324.0,0.8967758354051251
99.32,102.4,97.92,99.2,583562,2018-01-31,180.0,20433.199999999997,17877.6,0.8749290370573382
100.0,100.96,92.98,96.16,820616,2018-02-01,180.0,20433.199999999997,18000.0,0.8809192882172152
99.08,111.2,99.08,109.24,1919343,2018-02-02,180.0,20433.199999999997,17834.4,0.872814830765617
114.76,147.84,107.0,146.64,2516444,2018-02-05,190.0,21580.799999999996,21804.4,1.0103610616844605
180.32,183.44,140.0,141.88,2543046,2018-02-06,190.0,21580.799999999996,34260.799999999996,1.5875593119810203
148.96,150.4,134.76,147.48,1896477,2018-02-07,190.0,21580.799999999996,28302.4,1.3114620403321475
148.92,183.44,148.32,183.08,2272763,2018-02-08,190.0,21580.799999999996,28294.8,1.31110987544484
167.64,187.36,161.21,165.64,894070,2018-02-09,190.0,21580.799999999996,31851.6,1.4759230427046266
159.96,167.82,156.04,158.72,805692,2018-02-12,200.0,23180.399999999994,31992.0,1.3801314903970598
162.88,164.92,157.28,158.88,929754,2018-02-13,200.0,23180.399999999994,32576.0,1.4053251885213374
157.96,158.8,139.92,140.32,1132914,2018-02-14,200.0,23180.399999999994,31592.0,1.3628755327776918
135.8,143.08,135.28,137.6,505465,2018-02-15,200.0,23180.399999999994,27160.000000000004,1.1716795223550935
141.68,142.24,133.84,139.52,1009650,2018-02-16,200.0,23180.399999999994,28336.0,1.2224120377560357
144.44,149.24,141.64,145.56,764880,2018-02-20,200.0,23180.399999999994,28888.0,1.2462252592707634
143.64,148.2,135.8,147.48,807886,2018-02-21,200.0,23180.399999999994,28727.999999999996,1.2393228762230162
143.48,148.16,141.22,144.96,610723,2018-02-22,200.0,23180.399999999994,28695.999999999996,1.2379423996134666
141.64,142.68,133.84,133.96,541982,2018-02-23,200.0,23180.399999999994,28327.999999999996,1.2220669186036481
130.52,132.32,128.0,128.4,445655,2018-02-26,210.0,24485.599999999995,27409.2,1.1194007906688015
130.56,142.0,128.92,140.48,687831,2018-02-27,210.0,24485.599999999995,27417.600000000002,1.1197438494462055
136.44,147.04,136.0,146.76,609737,2018-02-28,210.0,24485.599999999995,28652.399999999998,1.170173489724573
146.44,163.48,145.12,156.72,1109661,2018-03-01,210.0,24485.599999999995,30752.399999999998,1.2559381840755384
164.24,167.84,149.0,150.48,753049,2018-03-02,210.0,24485.599999999995,34490.4,1.4085993400202572
153.16,153.24,142.4,143.48,680399,2018-03-05,220.0,26017.199999999993,33695.2,1.295112464062236
142.48,149.68,142.4,144.56,471530,2018-03-06,220.0,26017.199999999993,31345.6,1.2048029764924744
150.52,151.44,142.22,142.92,546283,2018-03-07,220.0,26017.199999999993,33114.4,1.272788770505666
140.8,142.44,137.52,137.6,312090,2018-03-08,220.0,26017.199999999993,30976.000000000004,1.190596989683748
135.6,135.6,126.64,126.68,410653,2018-03-09,220.0,26017.199999999993,29832.0,1.1466260781329278
129.0,133.36,127.96,131.96,329227,2018-03-12,230.0,27307.199999999993,29670.0,1.0865266303392513
129.64,136.64,128.48,134.8,394853,2018-03-13,230.0,27307.199999999993,29817.199999999997,1.091917150055663
132.64,139.68,132.32,137.48,498163,2018-03-14,230.0,27307.199999999993,30507.199999999997,1.1171852112263434
135.68,138.88,132.02,133.24,356534,2018-03-15,230.0,27307.199999999993,31206.4,1.1427901798792997
132.44,132.68,127.96,131.08,341028,2018-03-16,230.0,27307.199999999993,30461.2,1.1155006738149649
133.84,149.76,133.6,143.28,966828,2018-03-19,240.0,28645.599999999995,32121.600000000002,1.1213449884100877
142.08,144.08,139.24,140.28,485103,2018-03-20,240.0,28645.599999999995,34099.200000000004,1.1903817689278637
138.96,139.84,130.88,138.68,824109,2018-03-21,240.0,28645.599999999995,33350.4,1.1642416287318125
147.2,158.4,143.32,156.76,1148339,2018-03-22,240.0,28645.599999999995,35328.0,1.2332784092495883
153.96,166.0,150.28,165.6,1262650,2018-03-23,240.0,28645.599999999995,36950.4,1.2899153796743656
154.08,163.72,152.76,152.76,870436,2018-03-26,250.0,30186.399999999994,38520.0,1.276071343386426
153.2,167.52,153.12,165.0,887766,2018-03-27,250.0,30186.399999999994,38300.0,1.2687832931386323
163.04,173.04,161.52,168.6,1085730,2018-03-28,250.0,30186.399999999994,40760.0,1.3502769459094164
164.6,166.16,155.72,156.6,670003,2018-03-29,250.0,30186.399999999994,41150.0,1.3631966713486872
161.12,178.04,159.44,171.48,1030752,2018-04-02,260.0,31797.599999999995,41891.200000000004,1.3174327622210484
167.24,171.8,163.56,163.92,695507,2018-04-03,260.0,31797.599999999995,43482.4,1.3674742747880346
176.56,176.76,160.24,161.24,774534,2018-04-04,260.0,31797.599999999995,45905.6,1.4436812841220723
159.0,161.04,154.52,155.24,298581,2018-04-05,260.0,31797.599999999995,41340.0,1.3000981206128766
160.2,171.64,156.2,164.96,804040,2018-04-06,260.0,31797.599999999995,41652.0,1.309910181900521
162.08,166.04,159.8,165.0,527341,2018-04-09,270.0,33418.399999999994,43761.600000000006,1.3095061403298784
159.92,165.12,159.24,160.84,644998,2018-04-10,270.0,33418.399999999994,43178.399999999994,1.2920546764656597
165.04,165.12,160.2,162.12,402259,2018-04-11,270.0,33418.399999999994,44560.799999999996,1.3334211093289925
159.16,159.72,154.32,155.48,408750,2018-04-12,270.0,33418.399999999994,42973.2,1.285914346587509
151.64,154.28,148.72,149.76,387029,2018-04-13,270.0,33418.399999999994,40942.799999999996,1.2251573983194888
146.56,146.64,141.48,142.24,365391,2018-04-16,280.0,34883.99999999999,41036.8,1.176378855635822
140.08,140.52,131.52,133.72,437301,2018-04-17,280.0,34883.99999999999,39222.4,1.1243664717348931
136.48,141.44,132.8,134.2,474938,2018-04-18,280.0,34883.99999999999,38214.399999999994,1.0954707029010435
137.64,140.8,134.72,136.24,300615,2018-04-19,280.0,34883.99999999999,38539.2,1.104781561747506
135.68,141.79,134.48,140.24,387462,2018-04-20,280.0,34883.99999999999,37990.4,1.0890494209379662
138.36,141.76,135.44,138.68,243403,2018-04-23,290.0,36267.59999999999,40124.4,1.1063428514707345
135.48,151.36,134.2,145.96,605594,2018-04-24,290.0,36267.59999999999,39289.2,1.0833140323594614
146.64,151.68,146.1,147.08,452100,2018-04-25,290.0,36267.59999999999,42525.6,1.172550706415644
143.6,145.28,138.44,139.88,237699,2018-04-26,290.0,36267.59999999999,41644.0,1.148242508464856
138.0,142.36,136.52,137.16,349475,2018-04-27,290.0,36267.59999999999,40020.0,1.1034642490818254
135.68,138.04,133.24,137.32,314177,2018-04-30,300.0,37624.399999999994,40704.0,1.0818511391543788
138.52,140.2,134.92,135.32,301237,2018-05-01,300.0,37624.399999999994,41556.0,1.1044960185411596
134.72,135.04,130.48,134.44,242652,2018-05-02,300.0,37624.399999999994,40416.0,1.0741965320377205
137.2,145.28,135.76,137.08,412615,2018-05-03,300.0,37624.399999999994,41160.0,1.0939709337557544
138.88,140.16,132.12,132.8,228457,2018-05-04,300.0,37624.399999999994,41664.0,1.1073664962099066
132.08,133.4,130.56,131.96,169334,2018-05-07,310.0,38945.2,40944.8,1.0513439396896154
133.08,134.24,131.16,131.56,216237,2018-05-08,310.0,38945.2,41254.8,1.0593038423220322
130.44,130.96,126.08,126.08,268304,2018-05-09,310.0,38945.2,40436.4,1.0382896993724517
125.32,125.32,119.48,120.44,219991,2018-05-10,310.0,38945.2,38849.2,0.9975349978944774
120.48,121.68,118.36,118.48,254729,2018-05-11,310.0,38945.2,37348.8,0.9590090691535801
117.08,117.36,114.08,114.56,303164,2018-05-14,320.0,40116.0,37465.6,0.9339315983647423
119.2,124.44,118.8,122.68,492751,2018-05-15,320.0,40116.0,38144.0,0.9508425565859009
120.8,120.92,117.56,118.28,278948,2018-05-16,320.0,40116.0,38656.0,0.9636055439226244
117.84,119.32,114.88,115.24,274340,2018-05-17,320.0,40116.0,37708.8,0.939994017349686
116.6,118.72,115.68,116.76,248321,2018-05-18,320.0,40116.0,37312.0,0.9301027021637251
112.44,114.32,110.6,113.08,292177,2018-05-21,330.0,41240.4,37105.2,0.899729391567492
112.04,114.64,111.68,114.44,222158,2018-05-22,330.0,41240.4,36973.200000000004,0.8965286466668607
117.8,119.4,111.8,112.36,261556,2018-05-23,330.0,41240.4,38874.0,0.942619373235953
112.8,117.76,111.2,111.72,427724,2018-05-24,330.0,41240.4,37224.0,0.9026100619780603
113.44,114.2,111.0,113.16,254483,2018-05-25,330.0,41240.4,37435.2,0.9077312538190705
118.4,130.64,115.92,126.84,762448,2018-05-29,330.0,41240.4,39072.0,0.9474204905869001
123.4,123.8,119.2,120.64,318147,2018-05-30,330.0,41240.4,40722.0,0.9874298018447929
121.56,125.36,120.28,122.24,474861,2018-05-31,330.0,41240.4,40114.8,0.9727063753018885
117.2,117.56,115.16,117.12,360543,2018-06-01,330.0,41240.4,38676.0,0.9378182558850059
114.48,114.88,111.96,112.2,205751,2018-06-04,340.0,42385.200000000004,38923.200000000004,0.9183205458509103
112.16,113.4,110.6,110.96,206420,2018-06-05,340.0,42385.200000000004,38134.4,0.8997102762284948
110.0,110.4,106.56,106.72,253229,2018-06-06,340.0,42385.200000000004,37400.0,0.8823834734765907
106.16,112.0,106.0,108.28,391464,2018-06-07,340.0,42385.200000000004,36094.4,0.8515802685843171
110.44,110.8,107.04,107.56,300531,2018-06-08,340.0,42385.200000000004,37549.6,0.8859130073704972
107.84,108.2,105.4,106.08,288079,2018-06-11,350.0,43463.600000000006,37744.0,0.8684048261073632
105.2,107.04,104.6,105.6,170460,2018-06-12,350.0,43463.600000000006,36820.0,0.8471456575157141
104.28,107.12,103.88,107.0,234825,2018-06-13,350.0,43463.600000000006,36498.0,0.8397371593701395
103.96,105.08,102.16,103.6,370712,2018-06-14,350.0,43463.600000000006,36386.0,0.8371602904499396
105.52,107.39,104.08,104.48,328767,2018-06-15,350.0,43463.600000000006,36932.0,0.8497225264359141
107.52,109.04,102.96,103.16,306997,2018-06-18,360.0,44538.8,38707.2,0.869066970820947
110.08,111.96,107.11,108.16,510073,2018-06-19,360.0,44538.8,39628.8,0.8897590415547793
106.0,106.28,104.52,105.76,279407,2018-06-20,360.0,44538.8,38160.0,0.8567810538227343
106.4,114.96,106.32,112.72,531052,2018-06-21,360.0,44538.8,38304.0,0.8600141898748955
109.0,110.77,108.0,109.68,262834,2018-06-22,360.0,44538.8,39240.0,0.8810295742139438
112.92,131.15,112.92,125.68,932190,2018-06-25,370.0,45668.0,41780.4,0.9148725584654464
120.56,124.96,117.96,120.52,454894,2018-06-26,370.0,45668.0,44607.200000000004,0.9767714811246387
119.32,130.12,116.24,127.4,633950,2018-06-27,370.0,45668.0,44148.399999999994,0.9667250591223613
128.28,133.68,123.68,125.48,608413,2018-06-28,370.0,45668.0,47463.6,1.0393185600420425
121.12,122.28,118.04,122.08,463989,2018-06-29,370.0,45668.0,44814.4,0.9813085749321188
128.0,129.44,122.2,122.68,372034,2018-07-02,380.0,46948.0,48640.0,1.0360398739030416
119.72,124.64,118.76,123.64,254310,2018-07-03,380.0,46948.0,45493.6,0.9690210445599386
120.32,123.56,118.96,119.08,428000,2018-07-05,380.0,46948.0,45721.6,0.9738774814688591
119.16,119.36,112.64,113.12,464332,2018-07-06,380.0,46948.0,45280.799999999996,0.9644883701116127
110.04,110.12,106.36,107.04,535701,2018-07-09,390.0,48048.4,42915.600000000006,0.8931743824976482
106.12,108.16,104.76,105.04,619102,2018-07-10,390.0,48048.4,41386.8,0.8613564655638898
110.16,110.48,107.0,108.56,496790,2018-07-11,390.0,48048.4,42962.4,0.8941484003629674
106.32,107.76,104.62,104.76,420128,2018-07-12,390.0,48048.4,41464.799999999996,0.8629798286727548
105.88,106.72,103.42,103.68,395042,2018-07-13,390.0,48048.4,41293.2,0.8594084298332514
103.2,104.84,102.28,103.0,361707,2018-07-16,400.0,49080.4,41280.0,0.8410689399434397
104.6,104.92,100.6,101.8,367854,2018-07-17,400.0,49080.4,41840.0,0.8524787899039128
100.68,103.28,99.83,100.92,349333,2018-07-18,400.0,49080.4,40272.0,0.8205312100145883
102.84,104.12,101.32,102.88,303565,2018-07-19,400.0,49080.4,41136.0,0.8381349785250324
104.44,104.6,102.04,103.24,377268,2018-07-20,400.0,49080.4,41776.0,0.8511748070512872
103.36,104.92,101.96,102.84,199140,2018-07-23,410.0,50114.0,42377.6,0.8456239773316837
99.96,104.78,99.6,100.8,480136,2018-07-24,410.0,50114.0,40983.6,0.8178073991299836
102.08,102.52,99.52,100.48,361283,2018-07-25,410.0,50114.0,41852.8,0.8351518537733967
100.64,102.08,99.64,100.76,252506,2018-07-26,410.0,50114.0,41262.4,0.8233707147703236
99.92,106.6,99.84,103.56,536459,2018-07-27,410.0,50114.0,40967.2,0.8174801452687871
102.88,107.8,102.6,106.48,489175,2018-07-30,420.0,51142.8,43209.6,0.8448813909289283
104.0,105.0,102.88,103.52,295124,2018-07-31,420.0,51142.8,43680.0,0.8540791665689011
102.24,104.12,100.84,102.6,391798,2018-08-01,420.0,51142.8,42940.799999999996,0.8396255191346581
106.24,107.13,100.92,101.52,452676,2018-08-02,420.0,51142.8,44620.799999999996,0.8724747178488467
100.88,101.52,98.88,99.96,395878,2018-08-03,420.0,51142.8,42369.6,0.828456791571834
99.2,99.6,95.96,96.04,352742,2018-08-06,430.0,52134.8,42656.0,0.8181867006299055
94.88,95.32,93.8,94.2,309689,2018-08-07,430.0,52134.8,40798.4,0.782555989473442
94.12,94.664,92.08,92.8,296502,2018-08-08,430.0,52134.8,40471.6,0.7762876236218418
92.64,94.16,91.72,94.08,271577,2018-08-09,430.0,52134.8,39835.2,0.764080805910831
98.28,100.84,96.84,98.68,749163,2018-08-10,430.0,52134.8,42260.4,0.8105986788095475
99.8,104.76,96.52,104.64,762629,2018-08-13,440.0,53132.8,43912.0,0.826457480125271
102.36,104.12,99.16,99.24,497742,2018-08-14,440.0,53132.8,45038.4,0.8476571910383041
104.4,112.32,104.04,105.48,1228727,2018-08-15,440.0,53132.8,45936.0,0.8645507106721272
101.64,101.72,98.28,99.8,503476,2018-08-16,440.0,53132.8,44721.6,0.8416947723440135
100.84,101.96,96.8,97.2,569008,2018-08-17,440.0,53132.8,44369.6,0.8350698626836907
95.16,96.12,94.56,95.32,531603,2018-08-20,450.0,54084.4,42822.0,0.7917625045299569
94.72,97.36,94.08,97.34,452807,2018-08-21,450.0,54084.4,42624.0,0.788101559784337
97.24,97.36,95.2,96.16,396537,2018-08-22,450.0,54084.4,43758.0,0.8090687887819777
95.24,97.12,94.08,95.44,546270,2018-08-23,450.0,54084.4,42858.0,0.7924281308473423
94.24,95.28,93.52,94.96,389942,2018-08-24,450.0,54084.4,42408.0,0.7841078018800245
93.64,95.32,93.4,95.28,315278,2018-08-27,460.0,55020.8,43074.4,0.7828748400604862
94.44,96.227,94.12,95.16,342051,2018-08-28,460.0,55020.8,43442.4,0.789563219727812
95.12,96.08,94.08,95.16,280576,2018-08-29,460.0,55020.8,43755.200000000004,0.7952483424450391
95.32,98.72,94.4,97.12,464949,2018-08-30,460.0,55020.8,43847.2,0.7969204373618703
98.16,98.52,95.12,95.76,447544,2018-08-31,460.0,55020.8,45153.6,0.820664185180877
96.36,99.12,96.04,96.2,401199,2018-09-04,460.0,55020.8,44325.6,0.8056153309293939
97.24,99.76,96.413,97.04,385501,2018-09-05,460.0,55020.8,44730.399999999994,0.8129725485634522
97.16,102.04,96.8,100.04,568059,2018-09-06,460.0,55020.8,44693.6,0.8123037105967197
102.04,103.28,99.84,101.72,541400,2018-09-07,460.0,55020.8,46938.4,0.8531028265674072
99.68,100.08,98.2,98.92,282505,2018-09-10,470.0,56017.600000000006,46849.600000000006,0.8363371511810574
100.12,100.68,95.72,95.84,449344,2018-09-11,470.0,56017.600000000006,47056.4,0.8400288480763188
95.68,96.2,94.08,94.72,419569,2018-09-12,470.0,56017.600000000006,44969.600000000006,0.8027762703150438
92.68,92.84,91.84,91.96,393489,2018-09-13,470.0,56017.600000000006,43559.600000000006,0.7776056096655337
91.44,92.44,89.96,90.2,395942,2018-09-14,470.0,56017.600000000006,42976.799999999996,0.7672017365970694
90.04,93.0,89.64,92.68,573254,2018-09-17,480.0,56918.00000000001,43219.200000000004,0.7593239397027303
92.04,92.64,90.56,92.52,332372,2018-09-18,480.0,56918.00000000001,44179.200000000004,0.7761903088653853
89.92,89.92,88.44,89.2,452439,2018-09-19,480.0,56918.00000000001,43161.6,0.7583119575529709
87.92,88.28,87.0,87.8,504461,2018-09-20,480.0,56918.00000000001,42201.6,0.7414455883903158
87.56,88.2,86.56,87.88,391930,2018-09-21,480.0,56918.00000000001,42028.8,0.738409641941038
88.4,90.08,87.6,87.88,376594,2018-09-24,490.0,57802.00000000001,43316.0,0.7493858344001937
86.8,89.0,86.4,88.64,235650,2018-09-25,490.0,57802.00000000001,42532.0,0.735822289886163
87.68,90.32,86.68,89.52,471391,2018-09-26,490.0,57802.00000000001,42963.200000000004,0.7432822393688799
88.44,88.72,87.32,87.92,289139,2018-09-27,490.0,57802.00000000001,43335.6,0.7497249230130444
89.04,89.4,87.76,87.76,306601,2018-09-28,490.0,57802.00000000001,43629.600000000006,0.754811252205806
